1686395538.2676895 Coordinates x=1493 px, y=1098 px
1686395538.2830167 Coordinates x=1493 px, y=1098 px
1686395538.2984533 Coordinates x=1494 px, y=1108 px
1686395538.3140492 Coordinates x=1494 px, y=1108 px
1686395538.3299546 Coordinates x=1497 px, y=1110 px
1686395538.3452559 Coordinates x=1497 px, y=1110 px
1686395538.3604288 Coordinates x=1495 px, y=1126 px
1686395538.3760755 Coordinates x=1495 px, y=1126 px
1686395538.3913124 Coordinates x=1493 px, y=1136 px
1686395538.4070656 Coordinates x=1493 px, y=1136 px
1686395538.4223564 Coordinates x=1491 px, y=1145 px
1686395538.4381747 Coordinates x=1491 px, y=1145 px
1686395538.4532642 Coordinates x=1484 px, y=1154 px
1686395538.4684284 Coordinates x=1484 px, y=1154 px
1686395538.4838717 Coordinates x=1477 px, y=1167 px
1686395538.4992955 Coordinates x=1477 px, y=1167 px
1686395538.5152068 Coordinates x=1477 px, y=1167 px
1686395538.5310545 Coordinates x=1475 px, y=1170 px
1686395538.5460134 Coordinates x=1475 px, y=1170 px
1686395538.561627 Coordinates x=1475 px, y=1170 px
1686395538.5769 Coordinates x=1475 px, y=1170 px
1686395538.5929875 Coordinates x=1474 px, y=1177 px
1686395538.6081123 Coordinates x=1474 px, y=1177 px
1686395538.6245265 Coordinates x=1468 px, y=1187 px
1686395538.6395743 Coordinates x=1468 px, y=1187 px
1686395538.6549335 Coordinates x=1462 px, y=1194 px
1686395538.6710622 Coordinates x=1462 px, y=1194 px
1686395538.687185 Coordinates x=1461 px, y=1200 px
1686395538.702361 Coordinates x=1461 px, y=1200 px
1686395538.7173514 Coordinates x=1460 px, y=1205 px
1686395538.7328959 Coordinates x=1460 px, y=1205 px
1686395538.7484767 Coordinates x=1460 px, y=1205 px
1686395538.7638965 Coordinates x=1456 px, y=1210 px
1686395538.7792807 Coordinates x=1456 px, y=1210 px
1686395538.7949607 Coordinates x=1456 px, y=1211 px
1686395538.8106482 Coordinates x=1456 px, y=1211 px
1686395538.8258994 Coordinates x=1458 px, y=1212 px
1686395538.841062 Coordinates x=1458 px, y=1212 px
1686395538.8563125 Coordinates x=1458 px, y=1212 px
1686395538.8715622 Coordinates x=1458 px, y=1212 px
1686395538.8878272 Coordinates x=1458 px, y=1212 px
1686395538.9029214 Coordinates x=1479 px, y=1191 px
1686395538.9180863 Coordinates x=1531 px, y=1027 px
1686395538.9344285 Coordinates x=1568 px, y=890 px
1686395538.9500065 Coordinates x=1589 px, y=849 px
1686395538.9660466 Coordinates x=1589 px, y=849 px
1686395538.9816828 Coordinates x=1589 px, y=849 px
1686395538.9976735 Coordinates x=1607 px, y=803 px
1686395539.0136616 Coordinates x=1607 px, y=803 px
1686395539.0288517 Coordinates x=1616 px, y=778 px
1686395539.0440893 Coordinates x=1616 px, y=778 px
1686395539.0600994 Coordinates x=1611 px, y=736 px
1686395539.0751297 Coordinates x=1611 px, y=736 px
1686395539.0908968 Coordinates x=1597 px, y=661 px
1686395539.1068153 Coordinates x=1597 px, y=661 px
1686395539.122877 Coordinates x=1591 px, y=615 px
1686395539.1386838 Coordinates x=1591 px, y=615 px
1686395539.1542363 Coordinates x=1583 px, y=596 px
1686395539.1702535 Coordinates x=1583 px, y=596 px
1686395539.1860673 Coordinates x=1581 px, y=593 px
1686395539.2016578 Coordinates x=1581 px, y=593 px
1686395539.2173042 Coordinates x=1581 px, y=593 px
1686395539.2325435 Coordinates x=1581 px, y=585 px
1686395539.2479916 Coordinates x=1581 px, y=585 px
1686395539.2639625 Coordinates x=1580 px, y=584 px
1686395539.2799773 Coordinates x=1580 px, y=584 px
1686395539.2954078 Coordinates x=1576 px, y=581 px
1686395539.3114278 Coordinates x=1576 px, y=581 px
1686395539.3265393 Coordinates x=1576 px, y=580 px
1686395539.3419476 Coordinates x=1576 px, y=580 px
1686395539.3579435 Coordinates x=1575 px, y=580 px
1686395539.3739357 Coordinates x=1575 px, y=580 px
1686395539.389937 Coordinates x=1574 px, y=580 px
1686395539.405844 Coordinates x=1574 px, y=580 px
1686395539.4210403 Coordinates x=1558 px, y=589 px
1686395539.436757 Coordinates x=1558 px, y=589 px
1686395539.4527225 Coordinates x=1523 px, y=606 px
1686395539.4686682 Coordinates x=1523 px, y=606 px
1686395539.4846654 Coordinates x=1523 px, y=606 px
1686395539.5006652 Coordinates x=1494 px, y=641 px
1686395539.5167172 Coordinates x=1494 px, y=641 px
1686395539.5328145 Coordinates x=1461 px, y=675 px
1686395539.5484776 Coordinates x=1461 px, y=675 px
1686395539.5645344 Coordinates x=1439 px, y=719 px
1686395539.5805373 Coordinates x=1439 px, y=719 px
1686395539.5964382 Coordinates x=1431 px, y=727 px
1686395539.6117458 Coordinates x=1431 px, y=727 px
1686395539.6277075 Coordinates x=1419 px, y=761 px
1686395539.643715 Coordinates x=1419 px, y=761 px
1686395539.6590705 Coordinates x=1419 px, y=799 px
1686395539.675044 Coordinates x=1419 px, y=799 px
1686395539.6907566 Coordinates x=1423 px, y=820 px
1686395539.7067635 Coordinates x=1423 px, y=820 px
1686395539.722822 Coordinates x=1481 px, y=839 px
1686395539.7387578 Coordinates x=1481 px, y=839 px
1686395539.7539973 Coordinates x=1572 px, y=859 px
1686395539.7698774 Coordinates x=1572 px, y=859 px
1686395539.7852402 Coordinates x=1641 px, y=868 px
1686395539.8007913 Coordinates x=1641 px, y=868 px
1686395539.815969 Coordinates x=1641 px, y=868 px
1686395539.8318796 Coordinates x=1646 px, y=867 px
1686395539.8470588 Coordinates x=1646 px, y=867 px
1686395539.8629634 Coordinates x=1650 px, y=866 px
1686395539.8786414 Coordinates x=1650 px, y=866 px
1686395539.8936265 Coordinates x=1643 px, y=904 px
1686395539.9095912 Coordinates x=1643 px, y=904 px
1686395539.9253585 Coordinates x=1637 px, y=922 px
1686395539.9412236 Coordinates x=1637 px, y=922 px
1686395539.9568727 Coordinates x=1632 px, y=928 px
1686395539.9729717 Coordinates x=1632 px, y=928 px
1686395539.9891162 Coordinates x=1629 px, y=932 px
1686395540.004413 Coordinates x=1629 px, y=932 px
1686395540.0198638 Coordinates x=1630 px, y=936 px
1686395540.0354095 Coordinates x=1630 px, y=936 px
1686395540.0507867 Coordinates x=1630 px, y=936 px
1686395540.0666895 Coordinates x=1089 px, y=1096 px
1686395540.0822158 Coordinates x=1089 px, y=1096 px
1686395540.098312 Coordinates x=131 px, y=1354 px
1686395540.1143105 Coordinates x=131 px, y=1354 px
1686395540.129714 Coordinates x=78 px, y=1391 px
1686395540.1455286 Coordinates x=78 px, y=1391 px
1686395540.1611145 Coordinates x=49 px, y=1438 px
1686395540.1769388 Coordinates x=49 px, y=1438 px
1686395540.1926215 Coordinates x=41 px, y=1447 px
1686395540.2079313 Coordinates x=41 px, y=1447 px
1686395540.2234974 Coordinates x=43 px, y=1452 px
1686395540.239535 Coordinates x=43 px, y=1452 px
1686395540.2547965 Coordinates x=42 px, y=1457 px
1686395540.2702713 Coordinates x=42 px, y=1457 px
1686395540.2858872 Coordinates x=42 px, y=1457 px
1686395540.301547 Coordinates x=42 px, y=1457 px
1686395540.317598 Coordinates x=42 px, y=1457 px
1686395540.332848 Coordinates x=42 px, y=1457 px
1686395540.348503 Coordinates x=42 px, y=1457 px
1686395540.363855 Coordinates x=40 px, y=1456 px
1686395540.3793058 Coordinates x=40 px, y=1456 px
1686395540.3945372 Coordinates x=38 px, y=1453 px
1686395540.4101796 Coordinates x=38 px, y=1453 px
1686395540.425718 Coordinates x=37 px, y=1453 px
1686395540.4407322 Coordinates x=37 px, y=1453 px
1686395540.4566395 Coordinates x=38 px, y=1453 px
1686395540.4722614 Coordinates x=38 px, y=1453 px
1686395540.488478 Coordinates x=37 px, y=1448 px
1686395540.504382 Coordinates x=37 px, y=1448 px
1686395540.5196493 Coordinates x=40 px, y=1438 px
1686395540.5351734 Coordinates x=40 px, y=1438 px
1686395540.5504935 Coordinates x=40 px, y=1438 px
1686395540.5660043 Coordinates x=42 px, y=1435 px
1686395540.5814557 Coordinates x=42 px, y=1435 px
1686395540.5972517 Coordinates x=567 px, y=1124 px
1686395540.6127958 Coordinates x=567 px, y=1124 px
1686395540.6288612 Coordinates x=1123 px, y=798 px
1686395540.6436167 Coordinates x=1123 px, y=798 px
1686395540.6591032 Coordinates x=1234 px, y=720 px
1686395540.6750407 Coordinates x=1234 px, y=720 px
1686395540.690048 Coordinates x=1282 px, y=679 px
1686395540.7060993 Coordinates x=1282 px, y=679 px
1686395540.7221324 Coordinates x=1339 px, y=651 px
1686395540.738086 Coordinates x=1339 px, y=651 px
1686395540.7534301 Coordinates x=1354 px, y=630 px
1686395540.7687564 Coordinates x=1354 px, y=630 px
1686395540.7840915 Coordinates x=1354 px, y=630 px
1686395540.8001227 Coordinates x=1359 px, y=626 px
1686395540.8161898 Coordinates x=1359 px, y=626 px
1686395540.832214 Coordinates x=1377 px, y=624 px
1686395540.8476787 Coordinates x=1377 px, y=624 px
1686395540.86329 Coordinates x=1386 px, y=624 px
1686395540.8789225 Coordinates x=1386 px, y=624 px
1686395540.8943534 Coordinates x=1400 px, y=626 px
1686395540.910133 Coordinates x=1400 px, y=626 px
1686395540.925302 Coordinates x=1408 px, y=624 px
1686395540.9413533 Coordinates x=1408 px, y=624 px
1686395540.957352 Coordinates x=1418 px, y=623 px
1686395540.9733675 Coordinates x=1418 px, y=623 px
1686395540.9881299 Coordinates x=1428 px, y=622 px
1686395541.0040588 Coordinates x=1428 px, y=622 px
1686395541.0194383 Coordinates x=1438 px, y=622 px
1686395541.0350935 Coordinates x=1438 px, y=622 px
1686395541.0508199 Coordinates x=1441 px, y=621 px
1686395541.066035 Coordinates x=1441 px, y=621 px
1686395541.081265 Coordinates x=1441 px, y=621 px
1686395541.0969446 Coordinates x=1457 px, y=622 px
1686395541.1127386 Coordinates x=1457 px, y=622 px
1686395541.1287498 Coordinates x=1469 px, y=622 px
1686395541.1442885 Coordinates x=1469 px, y=622 px
1686395541.1590464 Coordinates x=1472 px, y=621 px
1686395541.1752365 Coordinates x=1472 px, y=621 px
1686395541.1902118 Coordinates x=1476 px, y=620 px
1686395541.206151 Coordinates x=1476 px, y=620 px
1686395541.2214696 Coordinates x=1477 px, y=619 px
1686395541.237082 Coordinates x=1477 px, y=619 px
1686395541.252354 Coordinates x=1478 px, y=617 px
1686395541.2676191 Coordinates x=1478 px, y=617 px
1686395541.2827818 Coordinates x=1478 px, y=617 px
1686395541.2985313 Coordinates x=1482 px, y=606 px
1686395541.3147228 Coordinates x=1482 px, y=606 px
1686395541.3302052 Coordinates x=1496 px, y=586 px
1686395541.3457384 Coordinates x=1496 px, y=586 px
1686395541.3614724 Coordinates x=1498 px, y=578 px
1686395541.3768575 Coordinates x=1498 px, y=578 px
1686395541.3921316 Coordinates x=1509 px, y=562 px
1686395541.408139 Coordinates x=1509 px, y=562 px
1686395541.424177 Coordinates x=1527 px, y=551 px
1686395541.4398317 Coordinates x=1527 px, y=551 px
1686395541.455846 Coordinates x=1541 px, y=540 px
1686395541.471835 Coordinates x=1541 px, y=540 px
1686395541.4868736 Coordinates x=1538 px, y=540 px
1686395541.5020373 Coordinates x=1538 px, y=540 px
1686395541.517046 Coordinates x=1538 px, y=540 px
1686395541.5329597 Coordinates x=1492 px, y=540 px
1686395541.5481377 Coordinates x=1433 px, y=540 px
1686395541.5639942 Coordinates x=1433 px, y=540 px
1686395541.5795555 Coordinates x=1433 px, y=540 px
1686395541.5957236 Coordinates x=1393 px, y=634 px
1686395541.6106675 Coordinates x=1393 px, y=634 px
1686395541.6264327 Coordinates x=1386 px, y=648 px
1686395541.641662 Coordinates x=1386 px, y=648 px
1686395541.6574702 Coordinates x=1369 px, y=671 px
1686395541.672623 Coordinates x=1369 px, y=671 px
1686395541.6878822 Coordinates x=1364 px, y=693 px
1686395541.7038612 Coordinates x=1364 px, y=693 px
1686395541.718693 Coordinates x=1364 px, y=693 px
1686395541.7344615 Coordinates x=1366 px, y=702 px
1686395541.749843 Coordinates x=1366 px, y=702 px
1686395541.7649856 Coordinates x=1364 px, y=706 px
1686395541.7806323 Coordinates x=1364 px, y=706 px
1686395541.7966325 Coordinates x=1362 px, y=706 px
1686395541.8119352 Coordinates x=1362 px, y=706 px
1686395541.8281116 Coordinates x=1359 px, y=706 px
1686395541.8434172 Coordinates x=1359 px, y=706 px
1686395541.8589065 Coordinates x=1328 px, y=698 px
1686395541.8743906 Coordinates x=1328 px, y=698 px
1686395541.8895574 Coordinates x=1302 px, y=681 px
1686395541.9048295 Coordinates x=1302 px, y=681 px
1686395541.920785 Coordinates x=1276 px, y=648 px
1686395541.9365702 Coordinates x=1276 px, y=648 px
1686395541.9519284 Coordinates x=1258 px, y=628 px
1686395541.9679203 Coordinates x=1258 px, y=628 px
1686395541.9828281 Coordinates x=1258 px, y=628 px
1686395541.998087 Coordinates x=1241 px, y=605 px
1686395542.013407 Coordinates x=1241 px, y=605 px
1686395542.0291998 Coordinates x=1233 px, y=593 px
1686395542.0448558 Coordinates x=1233 px, y=593 px
1686395542.0602877 Coordinates x=1224 px, y=585 px
1686395542.075961 Coordinates x=1224 px, y=585 px
1686395542.091621 Coordinates x=1225 px, y=582 px
1686395542.1069837 Coordinates x=1225 px, y=582 px
1686395542.1225936 Coordinates x=1231 px, y=581 px
1686395542.1378047 Coordinates x=1231 px, y=581 px
1686395542.153585 Coordinates x=1254 px, y=581 px
1686395542.1692586 Coordinates x=1254 px, y=581 px
1686395542.1847396 Coordinates x=1254 px, y=581 px
1686395542.200864 Coordinates x=1292 px, y=578 px
1686395542.2164063 Coordinates x=1292 px, y=578 px
1686395542.2318182 Coordinates x=1311 px, y=588 px
1686395542.2473793 Coordinates x=1311 px, y=588 px
1686395542.2623308 Coordinates x=1382 px, y=600 px
1686395542.2779458 Coordinates x=1382 px, y=600 px
1686395542.293085 Coordinates x=1449 px, y=602 px
1686395542.30891 Coordinates x=1449 px, y=602 px
1686395542.32486 Coordinates x=1464 px, y=606 px
1686395542.340377 Coordinates x=1464 px, y=606 px
1686395542.3560033 Coordinates x=1482 px, y=609 px
1686395542.372059 Coordinates x=1482 px, y=609 px
1686395542.3874803 Coordinates x=1497 px, y=612 px
1686395542.4025707 Coordinates x=1497 px, y=612 px
1686395542.4180253 Coordinates x=1497 px, y=612 px
1686395542.4335718 Coordinates x=1521 px, y=611 px
1686395542.4486668 Coordinates x=1521 px, y=611 px
1686395542.4646566 Coordinates x=1532 px, y=614 px
1686395542.480664 Coordinates x=1532 px, y=614 px
1686395542.4961596 Coordinates x=1570 px, y=616 px
1686395542.511547 Coordinates x=1570 px, y=616 px
1686395542.5268805 Coordinates x=1659 px, y=633 px
1686395542.5426798 Coordinates x=1659 px, y=633 px
1686395542.5585017 Coordinates x=1705 px, y=660 px
1686395542.57403 Coordinates x=1705 px, y=660 px
1686395542.589418 Coordinates x=1743 px, y=681 px
1686395542.604576 Coordinates x=1743 px, y=681 px
1686395542.620712 Coordinates x=1760 px, y=690 px
1686395542.6359525 Coordinates x=1760 px, y=690 px
1686395542.6514668 Coordinates x=1763 px, y=694 px
1686395542.6674724 Coordinates x=1763 px, y=694 px
1686395542.6824632 Coordinates x=1763 px, y=694 px
1686395542.6982267 Coordinates x=1688 px, y=732 px
1686395542.714095 Coordinates x=1688 px, y=732 px
1686395542.7289634 Coordinates x=1593 px, y=744 px
1686395542.7450078 Coordinates x=1593 px, y=744 px
1686395542.7601326 Coordinates x=1540 px, y=746 px
1686395542.7757363 Coordinates x=1540 px, y=746 px
1686395542.7907603 Coordinates x=1472 px, y=759 px
1686395542.8057585 Coordinates x=1472 px, y=759 px
1686395542.8218644 Coordinates x=1462 px, y=759 px
1686395542.837711 Coordinates x=1462 px, y=759 px
1686395542.8537207 Coordinates x=1435 px, y=764 px
1686395542.8693633 Coordinates x=1435 px, y=764 px
1686395542.885451 Coordinates x=1423 px, y=761 px
1686395542.9014454 Coordinates x=1423 px, y=761 px
1686395542.9164462 Coordinates x=1423 px, y=761 px
1686395542.9325614 Coordinates x=1414 px, y=761 px
1686395542.948284 Coordinates x=1414 px, y=761 px
1686395542.9642904 Coordinates x=1408 px, y=770 px
1686395542.9802885 Coordinates x=1408 px, y=770 px
1686395542.9962888 Coordinates x=1408 px, y=773 px
1686395543.0122893 Coordinates x=1408 px, y=773 px
1686395543.0282102 Coordinates x=1406 px, y=786 px
1686395543.0435524 Coordinates x=1406 px, y=786 px
1686395543.059508 Coordinates x=1414 px, y=793 px
1686395543.0755243 Coordinates x=1414 px, y=793 px
1686395543.0913608 Coordinates x=1418 px, y=794 px
1686395543.1063588 Coordinates x=1418 px, y=794 px
1686395543.1223772 Coordinates x=1420 px, y=795 px
1686395543.1388862 Coordinates x=1420 px, y=795 px
1686395543.154218 Coordinates x=1423 px, y=796 px
1686395543.1702611 Coordinates x=1423 px, y=796 px
1686395543.1854582 Coordinates x=1424 px, y=796 px
1686395543.2014592 Coordinates x=1424 px, y=796 px
1686395543.2174616 Coordinates x=1424 px, y=796 px
1686395543.2326589 Coordinates x=1427 px, y=800 px
1686395543.247972 Coordinates x=1427 px, y=800 px
1686395543.2639341 Coordinates x=1432 px, y=801 px
1686395543.2798662 Coordinates x=1432 px, y=801 px
1686395543.2958302 Coordinates x=1445 px, y=828 px
1686395543.31194 Coordinates x=1445 px, y=828 px
1686395543.3280363 Coordinates x=1453 px, y=862 px
1686395543.3434556 Coordinates x=1453 px, y=862 px
1686395543.3595922 Coordinates x=1472 px, y=899 px
1686395543.3755655 Coordinates x=1472 px, y=899 px
1686395543.3915691 Coordinates x=1508 px, y=945 px
1686395543.4075491 Coordinates x=1508 px, y=945 px
1686395543.4225028 Coordinates x=1540 px, y=981 px
1686395543.4376886 Coordinates x=1540 px, y=981 px
1686395543.4533591 Coordinates x=1542 px, y=1026 px
1686395543.4693491 Coordinates x=1542 px, y=1026 px
1686395543.4853115 Coordinates x=1542 px, y=1026 px
1686395543.5012116 Coordinates x=1535 px, y=1032 px
1686395543.5162144 Coordinates x=1521 px, y=1041 px
1686395543.531568 Coordinates x=1521 px, y=1041 px
1686395543.5468242 Coordinates x=1521 px, y=1041 px
1686395543.562804 Coordinates x=1477 px, y=1061 px
1686395543.5788107 Coordinates x=1477 px, y=1061 px
1686395543.594769 Coordinates x=1402 px, y=1101 px
1686395543.611066 Coordinates x=1402 px, y=1101 px
1686395543.6257427 Coordinates x=1376 px, y=1116 px
1686395543.64107 Coordinates x=1376 px, y=1116 px
1686395543.6570683 Coordinates x=1365 px, y=1119 px
1686395543.6726675 Coordinates x=1365 px, y=1119 px
1686395543.6882794 Coordinates x=1358 px, y=1119 px
1686395543.7036865 Coordinates x=1358 px, y=1119 px
1686395543.7190294 Coordinates x=1350 px, y=1121 px
1686395543.7346737 Coordinates x=1350 px, y=1121 px
1686395543.7500372 Coordinates x=1350 px, y=1121 px
1686395543.7658796 Coordinates x=1347 px, y=1121 px
1686395543.7821546 Coordinates x=1347 px, y=1121 px
1686395543.7970614 Coordinates x=1346 px, y=1119 px
1686395543.813447 Coordinates x=1346 px, y=1119 px
1686395543.8289092 Coordinates x=1346 px, y=1119 px
1686395543.8444462 Coordinates x=1346 px, y=1119 px
1686395543.8598516 Coordinates x=1345 px, y=1116 px
1686395543.875228 Coordinates x=1345 px, y=1116 px
1686395543.8902504 Coordinates x=1340 px, y=1114 px
1686395543.905727 Coordinates x=1340 px, y=1114 px
1686395543.921178 Coordinates x=1317 px, y=1112 px
1686395543.9372299 Coordinates x=1317 px, y=1112 px
1686395543.9520009 Coordinates x=1317 px, y=1112 px
1686395543.967197 Coordinates x=1306 px, y=1105 px
1686395543.9828935 Coordinates x=1306 px, y=1105 px
1686395543.9980934 Coordinates x=1287 px, y=1105 px
1686395544.014 Coordinates x=1287 px, y=1105 px
1686395544.0295858 Coordinates x=1285 px, y=1107 px
1686395544.0454798 Coordinates x=1285 px, y=1107 px
1686395544.0610478 Coordinates x=1297 px, y=1114 px
1686395544.0766156 Coordinates x=1297 px, y=1114 px
1686395544.0920925 Coordinates x=1346 px, y=1113 px
1686395544.1072102 Coordinates x=1346 px, y=1113 px
1686395544.1227324 Coordinates x=1419 px, y=1104 px
1686395544.1387582 Coordinates x=1419 px, y=1104 px
1686395544.1539779 Coordinates x=1445 px, y=1102 px
1686395544.1700416 Coordinates x=1445 px, y=1102 px
1686395544.1852138 Coordinates x=1471 px, y=1098 px
1686395544.2010624 Coordinates x=1471 px, y=1098 px
1686395544.2164807 Coordinates x=1477 px, y=1097 px
1686395544.2325366 Coordinates x=1477 px, y=1097 px
1686395544.2482827 Coordinates x=1477 px, y=1097 px
1686395544.2642224 Coordinates x=1479 px, y=1096 px
1686395544.278881 Coordinates x=1479 px, y=1096 px
1686395544.2944267 Coordinates x=1433 px, y=1098 px
1686395544.30963 Coordinates x=1433 px, y=1098 px
1686395544.3252006 Coordinates x=1374 px, y=1099 px
1686395544.3400521 Coordinates x=1374 px, y=1099 px
1686395544.3557107 Coordinates x=1337 px, y=1091 px
1686395544.37121 Coordinates x=1337 px, y=1091 px
1686395544.3867438 Coordinates x=1293 px, y=1084 px
1686395544.402192 Coordinates x=1293 px, y=1084 px
1686395544.4173546 Coordinates x=1293 px, y=1084 px
1686395544.4324994 Coordinates x=1265 px, y=1082 px
1686395544.44866 Coordinates x=1233 px, y=1089 px
1686395544.4637115 Coordinates x=1233 px, y=1089 px
1686395544.4789748 Coordinates x=1233 px, y=1089 px
1686395544.495187 Coordinates x=1205 px, y=1094 px
1686395544.510411 Coordinates x=1205 px, y=1094 px
1686395544.526194 Coordinates x=1192 px, y=1104 px
1686395544.542401 Coordinates x=1192 px, y=1104 px
1686395544.5583482 Coordinates x=1196 px, y=1110 px
1686395544.5739233 Coordinates x=1196 px, y=1110 px
1686395544.589715 Coordinates x=1222 px, y=1118 px
1686395544.6058261 Coordinates x=1222 px, y=1118 px
1686395544.621823 Coordinates x=1298 px, y=1102 px
1686395544.6377645 Coordinates x=1298 px, y=1102 px
1686395544.6534407 Coordinates x=1320 px, y=1099 px
1686395544.6695895 Coordinates x=1320 px, y=1099 px
1686395544.685087 Coordinates x=1425 px, y=1105 px
1686395544.7009764 Coordinates x=1425 px, y=1105 px
1686395544.7160442 Coordinates x=1425 px, y=1105 px
1686395544.7312799 Coordinates x=1438 px, y=1112 px
1686395544.7470334 Coordinates x=1438 px, y=1112 px
1686395544.7628825 Coordinates x=1459 px, y=1115 px
1686395544.7780192 Coordinates x=1459 px, y=1115 px
1686395544.7941105 Coordinates x=1486 px, y=1122 px
1686395544.8091538 Coordinates x=1486 px, y=1122 px
1686395544.8247044 Coordinates x=1511 px, y=1132 px
1686395544.8406215 Coordinates x=1511 px, y=1132 px
1686395544.8558538 Coordinates x=1517 px, y=1135 px
1686395544.8716831 Coordinates x=1517 px, y=1135 px
1686395544.886842 Coordinates x=1535 px, y=1134 px
1686395544.9029567 Coordinates x=1535 px, y=1134 px
1686395544.9188182 Coordinates x=1585 px, y=1124 px
1686395544.9334583 Coordinates x=1585 px, y=1124 px
1686395544.948941 Coordinates x=1585 px, y=1124 px
1686395544.9643326 Coordinates x=1623 px, y=1117 px
1686395544.9806883 Coordinates x=1623 px, y=1117 px
1686395544.9956243 Coordinates x=1657 px, y=1110 px
1686395545.0117352 Coordinates x=1657 px, y=1110 px
1686395545.0275896 Coordinates x=1676 px, y=1105 px
1686395545.0436087 Coordinates x=1676 px, y=1105 px
1686395545.059296 Coordinates x=1693 px, y=1092 px
1686395545.075277 Coordinates x=1693 px, y=1092 px
1686395545.0899265 Coordinates x=1698 px, y=1080 px
1686395545.1055658 Coordinates x=1698 px, y=1080 px
1686395545.121206 Coordinates x=1710 px, y=1067 px
1686395545.1371543 Coordinates x=1710 px, y=1067 px
1686395545.1523283 Coordinates x=1726 px, y=1055 px
1686395545.1676643 Coordinates x=1726 px, y=1055 px
1686395545.183225 Coordinates x=1726 px, y=1055 px
1686395545.1986299 Coordinates x=1733 px, y=1053 px
1686395545.2149556 Coordinates x=1733 px, y=1053 px
1686395545.2301924 Coordinates x=1751 px, y=1046 px
1686395545.2463872 Coordinates x=1751 px, y=1046 px
1686395545.2620554 Coordinates x=1764 px, y=1033 px
1686395545.2783113 Coordinates x=1764 px, y=1033 px
1686395545.2940054 Coordinates x=1778 px, y=1024 px
1686395545.3097506 Coordinates x=1778 px, y=1024 px
1686395545.3255818 Coordinates x=1781 px, y=1018 px
1686395545.3408155 Coordinates x=1781 px, y=1018 px
1686395545.3560545 Coordinates x=1780 px, y=1016 px
1686395545.3715966 Coordinates x=1780 px, y=1016 px
1686395545.387668 Coordinates x=1781 px, y=999 px
1686395545.4028032 Coordinates x=1781 px, y=999 px
1686395545.4186218 Coordinates x=1781 px, y=999 px
1686395545.4339097 Coordinates x=1791 px, y=944 px
1686395545.448701 Coordinates x=1791 px, y=944 px
1686395545.4646962 Coordinates x=1797 px, y=910 px
1686395545.4803314 Coordinates x=1797 px, y=910 px
1686395545.4957879 Coordinates x=1799 px, y=877 px
1686395545.5109026 Coordinates x=1799 px, y=877 px
1686395545.5266094 Coordinates x=1794 px, y=846 px
1686395545.5418472 Coordinates x=1794 px, y=846 px
1686395545.5575464 Coordinates x=1791 px, y=823 px
1686395545.5738554 Coordinates x=1791 px, y=823 px
1686395545.5890381 Coordinates x=1790 px, y=816 px
1686395545.6043997 Coordinates x=1790 px, y=816 px
1686395545.6196983 Coordinates x=1783 px, y=804 px
1686395545.635705 Coordinates x=1783 px, y=804 px
1686395545.6516023 Coordinates x=1687 px, y=778 px
1686395545.6667268 Coordinates x=1687 px, y=778 px
1686395545.6820874 Coordinates x=1687 px, y=778 px
1686395545.6976542 Coordinates x=1602 px, y=772 px
1686395545.7127433 Coordinates x=1602 px, y=772 px
1686395545.7292733 Coordinates x=1602 px, y=772 px
1686395545.7445004 Coordinates x=1559 px, y=773 px
1686395545.7594838 Coordinates x=1559 px, y=773 px
1686395545.7751322 Coordinates x=1521 px, y=778 px
1686395545.7907062 Coordinates x=1507 px, y=781 px
1686395545.8059776 Coordinates x=1507 px, y=781 px
1686395545.8219655 Coordinates x=1506 px, y=780 px
1686395545.8366878 Coordinates x=1506 px, y=780 px
1686395545.852058 Coordinates x=1506 px, y=780 px
1686395545.8679554 Coordinates x=1502 px, y=781 px
1686395545.8838382 Coordinates x=1502 px, y=781 px
1686395545.8993356 Coordinates x=1491 px, y=786 px
1686395545.9148507 Coordinates x=1491 px, y=786 px
1686395545.9311278 Coordinates x=1475 px, y=801 px
1686395545.9470472 Coordinates x=1475 px, y=801 px
1686395545.9626918 Coordinates x=1475 px, y=801 px
1686395545.9778082 Coordinates x=1459 px, y=810 px
1686395545.9928076 Coordinates x=1459 px, y=810 px
1686395546.00806 Coordinates x=1455 px, y=815 px
1686395546.0236928 Coordinates x=1458 px, y=820 px
1686395546.0389566 Coordinates x=1458 px, y=820 px
1686395546.05485 Coordinates x=1495 px, y=831 px
1686395546.0703654 Coordinates x=1495 px, y=831 px
1686395546.085738 Coordinates x=1495 px, y=831 px
1686395546.1008554 Coordinates x=1544 px, y=835 px
1686395546.1161442 Coordinates x=1544 px, y=835 px
1686395546.1320226 Coordinates x=1569 px, y=842 px
1686395546.14747 Coordinates x=1569 px, y=842 px
1686395546.1630378 Coordinates x=1616 px, y=843 px
1686395546.1782804 Coordinates x=1616 px, y=843 px
1686395546.1941109 Coordinates x=1637 px, y=842 px
1686395546.2095435 Coordinates x=1637 px, y=842 px
1686395546.225174 Coordinates x=1657 px, y=834 px
1686395546.240804 Coordinates x=1657 px, y=834 px
1686395546.2569082 Coordinates x=1685 px, y=828 px
1686395546.2725759 Coordinates x=1685 px, y=828 px
1686395546.2882214 Coordinates x=1699 px, y=823 px
1686395546.303915 Coordinates x=1699 px, y=823 px
