1687083648.3468819 Coordinates x=1032 px, y=387 px
1687083648.3698795 Coordinates x=1021 px, y=387 px
1687083648.385886 Coordinates x=1021 px, y=387 px
1687083648.4010851 Coordinates x=1021 px, y=387 px
1687083648.4165857 Coordinates x=1011 px, y=388 px
1687083648.4323483 Coordinates x=1001 px, y=385 px
1687083648.4479747 Coordinates x=1001 px, y=385 px
1687083648.464153 Coordinates x=995 px, y=385 px
1687083648.480335 Coordinates x=995 px, y=385 px
1687083648.495889 Coordinates x=995 px, y=385 px
1687083648.511426 Coordinates x=986 px, y=381 px
1687083648.526547 Coordinates x=986 px, y=381 px
1687083648.5422304 Coordinates x=984 px, y=379 px
1687083648.5584843 Coordinates x=984 px, y=379 px
1687083648.5737603 Coordinates x=983 px, y=379 px
1687083648.5895653 Coordinates x=983 px, y=379 px
1687083648.604866 Coordinates x=980 px, y=376 px
1687083648.620443 Coordinates x=980 px, y=376 px
1687083648.635519 Coordinates x=974 px, y=373 px
1687083648.651551 Coordinates x=974 px, y=373 px
1687083648.6671226 Coordinates x=974 px, y=368 px
1687083648.6827047 Coordinates x=974 px, y=368 px
1687083648.6987126 Coordinates x=975 px, y=367 px
1687083648.7143009 Coordinates x=975 px, y=367 px
1687083648.7297375 Coordinates x=975 px, y=367 px
1687083648.7453618 Coordinates x=1005 px, y=363 px
1687083648.7601757 Coordinates x=1005 px, y=363 px
1687083648.776326 Coordinates x=1059 px, y=368 px
1687083648.7917376 Coordinates x=1059 px, y=368 px
1687083648.8076923 Coordinates x=1096 px, y=364 px
1687083648.8231444 Coordinates x=1096 px, y=364 px
1687083648.8389137 Coordinates x=1135 px, y=367 px
1687083648.8543627 Coordinates x=1135 px, y=367 px
1687083648.8695393 Coordinates x=1166 px, y=368 px
1687083648.8849518 Coordinates x=1166 px, y=368 px
1687083648.9007835 Coordinates x=1166 px, y=368 px
1687083648.9170635 Coordinates x=1187 px, y=363 px
1687083648.9323702 Coordinates x=1187 px, y=363 px
1687083648.9479012 Coordinates x=1192 px, y=361 px
1687083648.9636662 Coordinates x=1192 px, y=361 px
1687083648.9793026 Coordinates x=1193 px, y=361 px
1687083648.9946918 Coordinates x=1193 px, y=361 px
1687083649.009903 Coordinates x=1194 px, y=360 px
1687083649.0256894 Coordinates x=1194 px, y=360 px
1687083649.0413122 Coordinates x=1194 px, y=360 px
1687083649.056441 Coordinates x=1194 px, y=360 px
1687083649.0724277 Coordinates x=1194 px, y=360 px
1687083649.0882363 Coordinates x=1194 px, y=360 px
