1686483176.4588985 Coordinates x=1249 px, y=272 px
1686483176.4804983 Coordinates x=1252 px, y=269 px
1686483176.5057647 Coordinates x=1252 px, y=269 px
1686483176.5216959 Coordinates x=1256 px, y=263 px
1686483176.53777 Coordinates x=1256 px, y=263 px
1686483176.5537708 Coordinates x=1258 px, y=254 px
1686483176.5709167 Coordinates x=1258 px, y=254 px
1686483176.5867293 Coordinates x=1257 px, y=242 px
1686483176.6024222 Coordinates x=1257 px, y=242 px
1686483176.6180613 Coordinates x=1251 px, y=235 px
1686483176.6336694 Coordinates x=1251 px, y=235 px
1686483176.6493154 Coordinates x=1241 px, y=221 px
1686483176.6646903 Coordinates x=1241 px, y=221 px
1686483176.6807349 Coordinates x=1222 px, y=209 px
1686483176.6966102 Coordinates x=1222 px, y=209 px
1686483176.7122443 Coordinates x=1202 px, y=197 px
1686483176.7277493 Coordinates x=1202 px, y=197 px
1686483176.7434578 Coordinates x=1162 px, y=187 px
1686483176.7590697 Coordinates x=1162 px, y=187 px
1686483176.7750313 Coordinates x=1162 px, y=187 px
1686483176.7908978 Coordinates x=1122 px, y=179 px
1686483176.8063273 Coordinates x=1122 px, y=179 px
1686483176.8220603 Coordinates x=1109 px, y=177 px
1686483176.8377802 Coordinates x=1109 px, y=177 px
1686483176.853426 Coordinates x=1102 px, y=172 px
1686483176.869042 Coordinates x=1102 px, y=172 px
1686483176.8849316 Coordinates x=1090 px, y=164 px
1686483176.9008052 Coordinates x=1090 px, y=164 px
1686483176.9164462 Coordinates x=1077 px, y=155 px
1686483176.9320529 Coordinates x=1077 px, y=155 px
1686483176.9476736 Coordinates x=1061 px, y=141 px
1686483176.9629886 Coordinates x=1061 px, y=141 px
1686483176.9785724 Coordinates x=1049 px, y=131 px
1686483176.993576 Coordinates x=1049 px, y=131 px
1686483177.0087156 Coordinates x=1038 px, y=123 px
1686483177.0247898 Coordinates x=1038 px, y=123 px
1686483177.0403283 Coordinates x=1038 px, y=123 px
1686483177.0563412 Coordinates x=1028 px, y=116 px
1686483177.0718699 Coordinates x=1028 px, y=116 px
1686483177.0870588 Coordinates x=1020 px, y=109 px
1686483177.1027725 Coordinates x=1020 px, y=109 px
1686483177.117947 Coordinates x=1013 px, y=102 px
1686483177.1338828 Coordinates x=1013 px, y=102 px
1686483177.1500561 Coordinates x=1007 px, y=98 px
1686483177.165445 Coordinates x=1007 px, y=98 px
1686483177.1810577 Coordinates x=1007 px, y=97 px
1686483177.197038 Coordinates x=1007 px, y=97 px
1686483177.2130318 Coordinates x=1007 px, y=97 px
1686483177.2284462 Coordinates x=1007 px, y=95 px
1686483177.2434227 Coordinates x=1007 px, y=95 px
1686483177.2595296 Coordinates x=1006 px, y=91 px
1686483177.2753248 Coordinates x=1060 px, y=70 px
1686483177.2906716 Coordinates x=1060 px, y=70 px
1686483177.3067791 Coordinates x=1060 px, y=70 px
1686483177.322794 Coordinates x=1173 px, y=46 px
1686483177.3379376 Coordinates x=1173 px, y=46 px
1686483177.353248 Coordinates x=1274 px, y=37 px
1686483177.368837 Coordinates x=1274 px, y=37 px
1686483177.3844445 Coordinates x=1324 px, y=33 px
1686483177.3999321 Coordinates x=1324 px, y=33 px
1686483177.4156542 Coordinates x=1337 px, y=32 px
1686483177.431234 Coordinates x=1337 px, y=32 px
1686483177.447163 Coordinates x=1351 px, y=31 px
1686483177.4630148 Coordinates x=1351 px, y=31 px
1686483177.4786115 Coordinates x=1352 px, y=31 px
1686483177.4939432 Coordinates x=1352 px, y=31 px
1686483177.5099578 Coordinates x=1353 px, y=30 px
1686483177.5257351 Coordinates x=1353 px, y=30 px
1686483177.5387812 Coordinates x=1353 px, y=30 px
1686483177.553804 Coordinates x=1354 px, y=30 px
1686483177.5690258 Coordinates x=1354 px, y=30 px
1686483177.584642 Coordinates x=1356 px, y=30 px
1686483177.5998273 Coordinates x=1356 px, y=30 px
1686483177.6158466 Coordinates x=1358 px, y=29 px
1686483177.6310074 Coordinates x=1358 px, y=29 px
1686483177.6465087 Coordinates x=1359 px, y=29 px
1686483177.6707423 Coordinates x=1359 px, y=29 px
1686483177.686576 Coordinates x=1363 px, y=30 px
1686483177.7024114 Coordinates x=1363 px, y=30 px
1686483177.7180479 Coordinates x=1365 px, y=29 px
1686483177.7334814 Coordinates x=1365 px, y=29 px
1686483177.7493029 Coordinates x=1365 px, y=29 px
1686483177.7652073 Coordinates x=1368 px, y=29 px
1686483177.7808447 Coordinates x=1428 px, y=57 px
1686483177.7962315 Coordinates x=1428 px, y=57 px
1686483177.8201303 Coordinates x=1469 px, y=73 px
1686483177.836301 Coordinates x=1469 px, y=73 px
1686483177.8519225 Coordinates x=1497 px, y=77 px
1686483177.8672147 Coordinates x=1497 px, y=77 px
1686483177.883073 Coordinates x=1517 px, y=80 px
1686483177.898849 Coordinates x=1517 px, y=80 px
1686483177.9142091 Coordinates x=1533 px, y=83 px
1686483177.9292843 Coordinates x=1533 px, y=83 px
1686483177.9449909 Coordinates x=1533 px, y=83 px
1686483177.960356 Coordinates x=1545 px, y=83 px
1686483177.9760752 Coordinates x=1545 px, y=83 px
1686483177.9918237 Coordinates x=1545 px, y=83 px
1686483178.0050657 Coordinates x=1545 px, y=83 px
1686483178.0208359 Coordinates x=1545 px, y=83 px
1686483178.0365036 Coordinates x=1552 px, y=84 px
1686483178.0521574 Coordinates x=1558 px, y=85 px
1686483178.0677667 Coordinates x=1561 px, y=85 px
