1687608048.0185235 Coordinates x=971 px, y=220 px
1687608048.04896 Coordinates x=971 px, y=220 px
1687608048.066434 Coordinates x=970 px, y=223 px
1687608048.0813606 Coordinates x=970 px, y=223 px
1687608048.1015131 Coordinates x=971 px, y=224 px
1687608048.11713 Coordinates x=971 px, y=224 px
1687608048.1328034 Coordinates x=972 px, y=224 px
1687608048.1484418 Coordinates x=972 px, y=224 px
1687608048.1640677 Coordinates x=973 px, y=225 px
1687608048.1800287 Coordinates x=973 px, y=225 px
1687608048.1958733 Coordinates x=975 px, y=229 px
1687608048.2114112 Coordinates x=975 px, y=229 px
1687608048.2269475 Coordinates x=983 px, y=235 px
1687608048.242743 Coordinates x=983 px, y=235 px
1687608048.2582753 Coordinates x=983 px, y=235 px
1687608048.2740595 Coordinates x=993 px, y=246 px
1687608048.2897093 Coordinates x=996 px, y=250 px
1687608048.3054936 Coordinates x=996 px, y=250 px
1687608048.3211236 Coordinates x=996 px, y=250 px
1687608048.3366883 Coordinates x=997 px, y=252 px
1687608048.352346 Coordinates x=997 px, y=252 px
1687608048.3680317 Coordinates x=998 px, y=254 px
1687608048.3842547 Coordinates x=998 px, y=254 px
1687608048.4001076 Coordinates x=993 px, y=259 px
1687608048.4157202 Coordinates x=993 px, y=259 px
1687608048.4313366 Coordinates x=988 px, y=260 px
1687608048.4469547 Coordinates x=988 px, y=260 px
1687608048.4625535 Coordinates x=988 px, y=260 px
1687608048.4784732 Coordinates x=988 px, y=260 px
1687608048.4942825 Coordinates x=987 px, y=260 px
1687608048.5099595 Coordinates x=987 px, y=260 px
1687608048.5255709 Coordinates x=987 px, y=260 px
1687608048.5411994 Coordinates x=985 px, y=258 px
1687608048.5568173 Coordinates x=985 px, y=258 px
1687608048.5724416 Coordinates x=979 px, y=254 px
1687608048.5882864 Coordinates x=979 px, y=254 px
1687608048.604102 Coordinates x=969 px, y=251 px
1687608048.619678 Coordinates x=969 px, y=251 px
1687608048.635279 Coordinates x=957 px, y=252 px
1687608048.6509247 Coordinates x=957 px, y=252 px
1687608048.6665995 Coordinates x=947 px, y=246 px
1687608048.682881 Coordinates x=947 px, y=246 px
1687608048.6987085 Coordinates x=941 px, y=241 px
1687608048.7142239 Coordinates x=941 px, y=241 px
1687608048.729983 Coordinates x=935 px, y=232 px
1687608048.7455244 Coordinates x=935 px, y=232 px
1687608048.7612224 Coordinates x=931 px, y=232 px
1687608048.7770147 Coordinates x=931 px, y=232 px
1687608048.7928627 Coordinates x=923 px, y=233 px
1687608048.8084896 Coordinates x=923 px, y=233 px
1687608048.8241065 Coordinates x=923 px, y=233 px
1687608048.8396451 Coordinates x=916 px, y=232 px
1687608048.855363 Coordinates x=916 px, y=232 px
1687608048.8709488 Coordinates x=914 px, y=233 px
1687608048.887174 Coordinates x=914 px, y=233 px
1687608048.9031978 Coordinates x=908 px, y=229 px
1687608048.918343 Coordinates x=908 px, y=229 px
1687608048.9336479 Coordinates x=903 px, y=226 px
1687608048.9494913 Coordinates x=903 px, y=226 px
1687608048.965206 Coordinates x=902 px, y=225 px
1687608048.981137 Coordinates x=902 px, y=225 px
1687608048.9967709 Coordinates x=901 px, y=225 px
1687608049.012562 Coordinates x=901 px, y=225 px
1687608049.0285642 Coordinates x=901 px, y=224 px
1687608049.044231 Coordinates x=901 px, y=224 px
1687608049.060345 Coordinates x=901 px, y=224 px
1687608049.076042 Coordinates x=900 px, y=223 px
1687608049.0913887 Coordinates x=900 px, y=223 px
1687608049.1067636 Coordinates x=900 px, y=221 px
1687608049.1228523 Coordinates x=900 px, y=221 px
1687608049.1388686 Coordinates x=900 px, y=219 px
1687608049.1548643 Coordinates x=900 px, y=219 px
1687608049.170904 Coordinates x=905 px, y=214 px
1687608049.1868532 Coordinates x=905 px, y=214 px
1687608049.2021205 Coordinates x=920 px, y=200 px
1687608049.2179754 Coordinates x=920 px, y=200 px
1687608049.2337282 Coordinates x=941 px, y=190 px
1687608049.2494118 Coordinates x=941 px, y=190 px
1687608049.2644346 Coordinates x=945 px, y=187 px
1687608049.2857006 Coordinates x=945 px, y=187 px
1687608049.3006828 Coordinates x=948 px, y=180 px
1687608049.3164995 Coordinates x=948 px, y=180 px
1687608049.3325353 Coordinates x=952 px, y=163 px
1687608049.3485537 Coordinates x=952 px, y=163 px
1687608049.3637087 Coordinates x=948 px, y=152 px
1687608049.3788557 Coordinates x=948 px, y=152 px
1687608049.3946905 Coordinates x=946 px, y=148 px
1687608049.4099758 Coordinates x=946 px, y=148 px
1687608049.4344978 Coordinates x=943 px, y=141 px
1687608049.450314 Coordinates x=943 px, y=141 px
1687608049.4659238 Coordinates x=940 px, y=133 px
1687608049.4817681 Coordinates x=940 px, y=133 px
1687608049.497586 Coordinates x=939 px, y=133 px
1687608049.5132349 Coordinates x=939 px, y=133 px
1687608049.5288706 Coordinates x=939 px, y=133 px
1687608049.544507 Coordinates x=939 px, y=133 px
1687608049.5601215 Coordinates x=939 px, y=133 px
1687608049.575328 Coordinates x=939 px, y=133 px
1687608049.591188 Coordinates x=939 px, y=133 px
1687608049.6067982 Coordinates x=941 px, y=133 px
1687608049.6222255 Coordinates x=941 px, y=133 px
1687608049.6379929 Coordinates x=947 px, y=132 px
1687608049.6534808 Coordinates x=947 px, y=132 px
1687608049.6692152 Coordinates x=950 px, y=132 px
1687608049.6851473 Coordinates x=950 px, y=132 px
1687608049.700992 Coordinates x=953 px, y=132 px
