1687610065.1043563 Coordinates x=880 px, y=107 px
1687610065.126434 Coordinates x=880 px, y=107 px
1687610065.1476636 Coordinates x=880 px, y=107 px
1687610065.1636147 Coordinates x=885 px, y=110 px
1687610065.179046 Coordinates x=888 px, y=112 px
1687610065.196243 Coordinates x=888 px, y=112 px
1687610065.2119806 Coordinates x=888 px, y=112 px
1687610065.2275798 Coordinates x=894 px, y=110 px
1687610065.2431943 Coordinates x=894 px, y=110 px
1687610065.2588303 Coordinates x=904 px, y=103 px
1687610065.2748165 Coordinates x=904 px, y=103 px
1687610065.2907047 Coordinates x=910 px, y=100 px
1687610065.3064604 Coordinates x=910 px, y=100 px
1687610065.3223512 Coordinates x=913 px, y=98 px
1687610065.3379512 Coordinates x=913 px, y=98 px
1687610065.353557 Coordinates x=918 px, y=96 px
1687610065.3694546 Coordinates x=918 px, y=96 px
1687610065.3853369 Coordinates x=922 px, y=96 px
1687610065.4009485 Coordinates x=922 px, y=96 px
1687610065.4165852 Coordinates x=931 px, y=94 px
1687610065.4322057 Coordinates x=931 px, y=94 px
1687610065.4477334 Coordinates x=975 px, y=94 px
1687610065.463239 Coordinates x=975 px, y=94 px
1687610065.4791493 Coordinates x=975 px, y=94 px
1687610065.4948583 Coordinates x=1046 px, y=91 px
1687610065.5106487 Coordinates x=1104 px, y=93 px
1687610065.5262623 Coordinates x=1104 px, y=93 px
1687610065.5418506 Coordinates x=1104 px, y=93 px
1687610065.5574825 Coordinates x=1126 px, y=103 px
1687610065.573424 Coordinates x=1126 px, y=103 px
1687610065.589293 Coordinates x=1149 px, y=118 px
1687610065.6049194 Coordinates x=1149 px, y=118 px
1687610065.620511 Coordinates x=1168 px, y=131 px
1687610065.6360307 Coordinates x=1168 px, y=131 px
1687610065.6517653 Coordinates x=1180 px, y=147 px
1687610065.6669118 Coordinates x=1180 px, y=147 px
1687610065.682762 Coordinates x=1194 px, y=163 px
1687610065.6983712 Coordinates x=1194 px, y=163 px
1687610065.713809 Coordinates x=1194 px, y=163 px
1687610065.7295866 Coordinates x=1212 px, y=175 px
1687610065.7451973 Coordinates x=1212 px, y=175 px
1687610065.760934 Coordinates x=1239 px, y=179 px
1687610065.7773173 Coordinates x=1239 px, y=179 px
1687610065.7932172 Coordinates x=1263 px, y=182 px
1687610065.8095472 Coordinates x=1263 px, y=182 px
1687610065.8254356 Coordinates x=1287 px, y=183 px
1687610065.8410532 Coordinates x=1287 px, y=183 px
1687610065.8566718 Coordinates x=1299 px, y=182 px
1687610065.8726468 Coordinates x=1299 px, y=182 px
1687610065.8885188 Coordinates x=1315 px, y=179 px
1687610065.9041462 Coordinates x=1315 px, y=179 px
1687610065.9191978 Coordinates x=1367 px, y=171 px
1687610065.9349449 Coordinates x=1367 px, y=171 px
1687610065.9501405 Coordinates x=1422 px, y=156 px
1687610065.9662569 Coordinates x=1422 px, y=156 px
1687610065.981606 Coordinates x=1461 px, y=151 px
1687610065.9966087 Coordinates x=1461 px, y=151 px
1687610066.0126808 Coordinates x=1476 px, y=147 px
1687610066.0280988 Coordinates x=1476 px, y=147 px
1687610066.0437667 Coordinates x=1476 px, y=147 px
1687610066.0596695 Coordinates x=1496 px, y=141 px
1687610066.0750616 Coordinates x=1496 px, y=141 px
1687610066.0903778 Coordinates x=1514 px, y=127 px
1687610066.1058702 Coordinates x=1514 px, y=127 px
1687610066.1213007 Coordinates x=1521 px, y=116 px
1687610066.137186 Coordinates x=1521 px, y=116 px
1687610066.1529012 Coordinates x=1530 px, y=103 px
1687610066.1684468 Coordinates x=1530 px, y=103 px
1687610066.1839163 Coordinates x=1539 px, y=96 px
1687610066.1995864 Coordinates x=1539 px, y=96 px
1687610066.214994 Coordinates x=1549 px, y=91 px
1687610066.2302783 Coordinates x=1549 px, y=91 px
1687610066.2454126 Coordinates x=1549 px, y=91 px
1687610066.2615185 Coordinates x=1560 px, y=91 px
1687610066.2772086 Coordinates x=1560 px, y=91 px
1687610066.2933547 Coordinates x=1568 px, y=90 px
1687610066.3083682 Coordinates x=1568 px, y=90 px
1687610066.3243914 Coordinates x=1568 px, y=90 px
1687610066.3390524 Coordinates x=1570 px, y=90 px
1687610066.354669 Coordinates x=1570 px, y=90 px
1687610066.370454 Coordinates x=1571 px, y=91 px
1687610066.39432 Coordinates x=1571 px, y=92 px
1687610066.4098427 Coordinates x=1572 px, y=94 px
1687610066.4253132 Coordinates x=1572 px, y=94 px
1687610066.440604 Coordinates x=1572 px, y=94 px
1687610066.4616153 Coordinates x=1574 px, y=97 px
1687610066.4768908 Coordinates x=1574 px, y=97 px
1687610066.492495 Coordinates x=1575 px, y=98 px
1687610066.5084949 Coordinates x=1575 px, y=98 px
1687610066.5244932 Coordinates x=1575 px, y=99 px
1687610066.5405233 Coordinates x=1575 px, y=102 px
