1686491111.1367183 Coordinates x=975 px, y=696 px
1686491111.1635838 Coordinates x=975 px, y=696 px
1686491111.1787095 Coordinates x=983 px, y=690 px
1686491111.1945422 Coordinates x=983 px, y=690 px
1686491111.2200947 Coordinates x=985 px, y=685 px
1686491111.235799 Coordinates x=985 px, y=685 px
1686491111.2514286 Coordinates x=986 px, y=684 px
1686491111.2670448 Coordinates x=986 px, y=684 px
1686491111.2826636 Coordinates x=987 px, y=682 px
1686491111.2986386 Coordinates x=987 px, y=682 px
1686491111.314517 Coordinates x=994 px, y=675 px
1686491111.3299165 Coordinates x=994 px, y=675 px
1686491111.3570051 Coordinates x=999 px, y=672 px
1686491111.3726082 Coordinates x=999 px, y=672 px
1686491111.388184 Coordinates x=1002 px, y=670 px
1686491111.4040844 Coordinates x=1002 px, y=670 px
1686491111.419889 Coordinates x=1007 px, y=666 px
1686491111.4355893 Coordinates x=1007 px, y=666 px
1686491111.4512205 Coordinates x=1008 px, y=665 px
1686491111.4668474 Coordinates x=1008 px, y=665 px
1686491111.4822445 Coordinates x=1008 px, y=665 px
1686491111.4980302 Coordinates x=1008 px, y=665 px
1686491111.5141468 Coordinates x=1010 px, y=667 px
1686491111.5295548 Coordinates x=1010 px, y=667 px
1686491111.545085 Coordinates x=1043 px, y=670 px
1686491111.5681248 Coordinates x=1043 px, y=670 px
1686491111.5837505 Coordinates x=1103 px, y=666 px
1686491111.599173 Coordinates x=1103 px, y=666 px
1686491111.614996 Coordinates x=1143 px, y=664 px
1686491111.6310332 Coordinates x=1143 px, y=664 px
1686491111.646926 Coordinates x=1181 px, y=659 px
1686491111.6625555 Coordinates x=1181 px, y=659 px
1686491111.6779506 Coordinates x=1207 px, y=635 px
1686491111.6931083 Coordinates x=1207 px, y=635 px
1686491111.7082262 Coordinates x=1218 px, y=600 px
1686491111.72366 Coordinates x=1218 px, y=600 px
1686491111.739536 Coordinates x=1218 px, y=600 px
1686491111.7555351 Coordinates x=1222 px, y=553 px
1686491111.7711236 Coordinates x=1222 px, y=553 px
1686491111.7862773 Coordinates x=1217 px, y=513 px
1686491111.802937 Coordinates x=1217 px, y=513 px
1686491111.818664 Coordinates x=1199 px, y=472 px
1686491111.8341088 Coordinates x=1199 px, y=472 px
1686491111.8499126 Coordinates x=1170 px, y=444 px
1686491111.8652315 Coordinates x=1170 px, y=444 px
1686491111.8804398 Coordinates x=1133 px, y=423 px
1686491111.8982427 Coordinates x=1133 px, y=423 px
1686491111.9183092 Coordinates x=1111 px, y=407 px
1686491111.933755 Coordinates x=1111 px, y=407 px
1686491111.949461 Coordinates x=1102 px, y=400 px
1686491111.9649649 Coordinates x=1102 px, y=400 px
1686491111.9806228 Coordinates x=1092 px, y=395 px
1686491111.996353 Coordinates x=1092 px, y=395 px
1686491112.0117166 Coordinates x=1081 px, y=388 px
1686491112.038044 Coordinates x=1081 px, y=388 px
1686491112.0537026 Coordinates x=1076 px, y=387 px
1686491112.0694864 Coordinates x=1076 px, y=387 px
1686491112.0851133 Coordinates x=1074 px, y=385 px
1686491112.100972 Coordinates x=1074 px, y=385 px
1686491112.1167798 Coordinates x=1072 px, y=384 px
1686491112.1324568 Coordinates x=1072 px, y=384 px
1686491112.1480627 Coordinates x=1070 px, y=383 px
1686491112.1637053 Coordinates x=1070 px, y=383 px
1686491112.179332 Coordinates x=1066 px, y=381 px
1686491112.1949532 Coordinates x=1066 px, y=381 px
1686491112.2108383 Coordinates x=1042 px, y=380 px
1686491112.2264936 Coordinates x=1042 px, y=380 px
1686491112.2423246 Coordinates x=1042 px, y=380 px
