1687080197.6761947 Coordinates x=206 px, y=738 px
1687080197.6967561 Coordinates x=206 px, y=738 px
1687080197.7127614 Coordinates x=195 px, y=739 px
1687080197.7287757 Coordinates x=195 px, y=739 px
1687080197.7448921 Coordinates x=195 px, y=739 px
1687080197.7602422 Coordinates x=195 px, y=739 px
1687080197.7766263 Coordinates x=562 px, y=592 px
1687080197.7918408 Coordinates x=562 px, y=592 px
1687080197.8073685 Coordinates x=562 px, y=592 px
1687080197.8235767 Coordinates x=775 px, y=496 px
1687080197.8390393 Coordinates x=775 px, y=496 px
1687080197.853775 Coordinates x=904 px, y=437 px
1687080197.86934 Coordinates x=904 px, y=437 px
1687080197.885277 Coordinates x=920 px, y=422 px
1687080197.9007576 Coordinates x=920 px, y=422 px
1687080197.9159293 Coordinates x=942 px, y=401 px
1687080197.9315615 Coordinates x=942 px, y=401 px
1687080197.9468887 Coordinates x=958 px, y=382 px
1687080197.9628563 Coordinates x=958 px, y=382 px
1687080197.978461 Coordinates x=966 px, y=369 px
1687080197.9933715 Coordinates x=966 px, y=369 px
1687080198.0082803 Coordinates x=991 px, y=362 px
1687080198.024409 Coordinates x=991 px, y=362 px
1687080198.039954 Coordinates x=991 px, y=362 px
1687080198.0556328 Coordinates x=987 px, y=358 px
1687080198.0716343 Coordinates x=987 px, y=358 px
1687080198.087633 Coordinates x=925 px, y=351 px
1687080198.103386 Coordinates x=925 px, y=351 px
1687080198.1193974 Coordinates x=842 px, y=337 px
1687080198.135405 Coordinates x=842 px, y=337 px
1687080198.150902 Coordinates x=708 px, y=336 px
1687080198.1666033 Coordinates x=708 px, y=336 px
1687080198.1813548 Coordinates x=658 px, y=323 px
1687080198.1967204 Coordinates x=658 px, y=323 px
1687080198.2125628 Coordinates x=613 px, y=322 px
1687080198.2279584 Coordinates x=613 px, y=322 px
1687080198.2436006 Coordinates x=613 px, y=322 px
1687080198.2595417 Coordinates x=593 px, y=327 px
1687080198.274196 Coordinates x=588 px, y=327 px
1687080198.2899582 Coordinates x=588 px, y=327 px
1687080198.3059623 Coordinates x=588 px, y=327 px
1687080198.3215027 Coordinates x=600 px, y=325 px
1687080198.3372319 Coordinates x=600 px, y=325 px
1687080198.3523805 Coordinates x=652 px, y=310 px
1687080198.3675997 Coordinates x=652 px, y=310 px
1687080198.3831906 Coordinates x=703 px, y=296 px
1687080198.3984678 Coordinates x=703 px, y=296 px
1687080198.4136176 Coordinates x=727 px, y=298 px
1687080198.4294753 Coordinates x=727 px, y=298 px
1687080198.4448457 Coordinates x=736 px, y=300 px
1687080198.4604414 Coordinates x=736 px, y=300 px
1687080198.4758906 Coordinates x=700 px, y=293 px
1687080198.491036 Coordinates x=700 px, y=293 px
1687080198.5064893 Coordinates x=700 px, y=293 px
1687080198.5218306 Coordinates x=633 px, y=289 px
1687080198.5366693 Coordinates x=633 px, y=289 px
1687080198.552255 Coordinates x=570 px, y=282 px
1687080198.5680902 Coordinates x=570 px, y=282 px
1687080198.5831637 Coordinates x=544 px, y=288 px
1687080198.599115 Coordinates x=544 px, y=288 px
1687080198.6144962 Coordinates x=522 px, y=288 px
1687080198.6298368 Coordinates x=522 px, y=288 px
1687080198.6458368 Coordinates x=492 px, y=290 px
1687080198.6613715 Coordinates x=492 px, y=290 px
1687080198.6764898 Coordinates x=476 px, y=292 px
1687080198.6924953 Coordinates x=476 px, y=292 px
1687080198.7084434 Coordinates x=460 px, y=291 px
1687080198.7242913 Coordinates x=460 px, y=291 px
1687080198.739534 Coordinates x=451 px, y=290 px
1687080198.7547107 Coordinates x=451 px, y=290 px
1687080198.7704303 Coordinates x=451 px, y=290 px
1687080198.7860448 Coordinates x=451 px, y=290 px
1687080198.8019066 Coordinates x=451 px, y=290 px
1687080198.8170197 Coordinates x=460 px, y=286 px
1687080198.8325615 Coordinates x=460 px, y=286 px
1687080198.847955 Coordinates x=466 px, y=284 px
1687080198.863641 Coordinates x=466 px, y=284 px
1687080198.8789225 Coordinates x=480 px, y=286 px
1687080198.8941631 Coordinates x=480 px, y=286 px
1687080198.9104056 Coordinates x=514 px, y=296 px
1687080198.9255567 Coordinates x=514 px, y=296 px
1687080198.9415917 Coordinates x=536 px, y=304 px
1687080198.9570243 Coordinates x=536 px, y=304 px
1687080198.9728732 Coordinates x=543 px, y=307 px
1687080198.9882023 Coordinates x=543 px, y=307 px
1687080199.0034034 Coordinates x=543 px, y=307 px
1687080199.018931 Coordinates x=547 px, y=309 px
1687080199.034062 Coordinates x=547 px, y=309 px
1687080199.049586 Coordinates x=547 px, y=309 px
1687080199.0647457 Coordinates x=547 px, y=309 px
1687080199.0803602 Coordinates x=545 px, y=307 px
1687080199.0959876 Coordinates x=545 px, y=307 px
1687080199.1113937 Coordinates x=534 px, y=303 px
1687080199.1267414 Coordinates x=534 px, y=303 px
1687080199.1416233 Coordinates x=534 px, y=303 px
1687080199.1570005 Coordinates x=521 px, y=300 px
1687080199.1733532 Coordinates x=521 px, y=300 px
1687080199.1888978 Coordinates x=524 px, y=299 px
1687080199.2041168 Coordinates x=524 px, y=299 px
1687080199.2197502 Coordinates x=629 px, y=283 px
1687080199.2357435 Coordinates x=629 px, y=283 px
1687080199.2511778 Coordinates x=699 px, y=292 px
1687080199.266628 Coordinates x=699 px, y=292 px
1687080199.2824898 Coordinates x=736 px, y=292 px
1687080199.2983484 Coordinates x=736 px, y=292 px
1687080199.3143327 Coordinates x=770 px, y=300 px
