1686399017.831218 Coordinates x=1565 px, y=724 px
1686399017.8516207 Coordinates x=1572 px, y=717 px
1686399017.867621 Coordinates x=1572 px, y=717 px
1686399017.882761 Coordinates x=1580 px, y=711 px
1686399017.8980193 Coordinates x=1580 px, y=711 px
1686399017.9135904 Coordinates x=1578 px, y=710 px
1686399017.9283657 Coordinates x=1578 px, y=710 px
1686399017.9439595 Coordinates x=1339 px, y=762 px
1686399017.9601212 Coordinates x=1339 px, y=762 px
1686399017.975143 Coordinates x=1339 px, y=762 px
1686399017.990352 Coordinates x=1275 px, y=757 px
1686399018.0063677 Coordinates x=1275 px, y=757 px
1686399018.0219793 Coordinates x=1219 px, y=757 px
1686399018.0371099 Coordinates x=1219 px, y=757 px
1686399018.0523264 Coordinates x=1199 px, y=754 px
1686399018.0679638 Coordinates x=1199 px, y=754 px
1686399018.083816 Coordinates x=1179 px, y=757 px
1686399018.0993931 Coordinates x=1179 px, y=757 px
1686399018.115095 Coordinates x=1179 px, y=757 px
1686399018.130742 Coordinates x=1160 px, y=760 px
1686399018.1465776 Coordinates x=1127 px, y=761 px
1686399018.1618092 Coordinates x=1127 px, y=761 px
1686399018.1776743 Coordinates x=1127 px, y=761 px
1686399018.1930113 Coordinates x=956 px, y=747 px
1686399018.2086732 Coordinates x=956 px, y=747 px
1686399018.2240233 Coordinates x=781 px, y=718 px
1686399018.2400217 Coordinates x=781 px, y=718 px
1686399018.2551365 Coordinates x=737 px, y=685 px
1686399018.2706783 Coordinates x=737 px, y=685 px
1686399018.2862408 Coordinates x=701 px, y=668 px
1686399018.3018215 Coordinates x=701 px, y=668 px
1686399018.3170567 Coordinates x=659 px, y=640 px
1686399018.3327332 Coordinates x=659 px, y=640 px
1686399018.3481703 Coordinates x=632 px, y=633 px
1686399018.3637826 Coordinates x=632 px, y=633 px
1686399018.3788862 Coordinates x=632 px, y=633 px
1686399018.3948557 Coordinates x=589 px, y=616 px
1686399018.4108312 Coordinates x=575 px, y=609 px
1686399018.4261692 Coordinates x=575 px, y=609 px
1686399018.4418924 Coordinates x=575 px, y=609 px
1686399018.4578767 Coordinates x=548 px, y=606 px
1686399018.4737723 Coordinates x=548 px, y=606 px
1686399018.4890482 Coordinates x=533 px, y=604 px
1686399018.5046337 Coordinates x=533 px, y=604 px
1686399018.5197794 Coordinates x=532 px, y=604 px
1686399018.5354478 Coordinates x=532 px, y=604 px
1686399018.5513449 Coordinates x=548 px, y=600 px
1686399018.5663579 Coordinates x=548 px, y=600 px
1686399018.581686 Coordinates x=567 px, y=600 px
1686399018.5970244 Coordinates x=567 px, y=600 px
1686399018.612662 Coordinates x=612 px, y=600 px
1686399018.6280458 Coordinates x=612 px, y=600 px
1686399018.642923 Coordinates x=612 px, y=600 px
1686399018.6588664 Coordinates x=633 px, y=604 px
1686399018.6743343 Coordinates x=633 px, y=604 px
1686399018.6894705 Coordinates x=664 px, y=599 px
1686399018.705369 Coordinates x=664 px, y=599 px
1686399018.7215645 Coordinates x=686 px, y=598 px
1686399018.7371576 Coordinates x=686 px, y=598 px
1686399018.7527475 Coordinates x=695 px, y=599 px
1686399018.7677627 Coordinates x=695 px, y=599 px
1686399018.7832682 Coordinates x=696 px, y=598 px
1686399018.7986994 Coordinates x=696 px, y=598 px
1686399018.8143332 Coordinates x=697 px, y=597 px
1686399018.8299406 Coordinates x=697 px, y=597 px
1686399018.8452315 Coordinates x=697 px, y=597 px
1686399018.8612278 Coordinates x=697 px, y=597 px
1686399018.8764083 Coordinates x=697 px, y=597 px
1686399018.892176 Coordinates x=697 px, y=597 px
1686399018.9076393 Coordinates x=697 px, y=597 px
1686399018.9236505 Coordinates x=697 px, y=597 px
1686399018.9396687 Coordinates x=697 px, y=597 px
1686399018.9549444 Coordinates x=715 px, y=597 px
1686399018.9704137 Coordinates x=715 px, y=597 px
1686399018.9859486 Coordinates x=761 px, y=599 px
1686399019.001941 Coordinates x=761 px, y=599 px
1686399019.0178506 Coordinates x=822 px, y=606 px
1686399019.0324137 Coordinates x=822 px, y=606 px
1686399019.047992 Coordinates x=822 px, y=606 px
1686399019.0635116 Coordinates x=847 px, y=612 px
1686399019.0795443 Coordinates x=847 px, y=612 px
1686399019.0954895 Coordinates x=866 px, y=618 px
1686399019.1113973 Coordinates x=866 px, y=618 px
1686399019.1261122 Coordinates x=883 px, y=626 px
1686399019.1416628 Coordinates x=883 px, y=626 px
1686399019.157658 Coordinates x=886 px, y=626 px
1686399019.1727843 Coordinates x=886 px, y=626 px
1686399019.1878982 Coordinates x=891 px, y=626 px
1686399019.2028944 Coordinates x=891 px, y=626 px
1686399019.2189262 Coordinates x=1003 px, y=615 px
1686399019.235015 Coordinates x=1003 px, y=615 px
1686399019.250607 Coordinates x=1075 px, y=602 px
1686399019.265651 Coordinates x=1075 px, y=602 px
1686399019.2816489 Coordinates x=1150 px, y=580 px
1686399019.2976441 Coordinates x=1150 px, y=580 px
1686399019.3135464 Coordinates x=1175 px, y=577 px
1686399019.3295689 Coordinates x=1175 px, y=577 px
1686399019.3448105 Coordinates x=1186 px, y=574 px
1686399019.3608074 Coordinates x=1186 px, y=574 px
1686399019.376808 Coordinates x=1186 px, y=574 px
1686399019.3928075 Coordinates x=1194 px, y=575 px
1686399019.407808 Coordinates x=1203 px, y=576 px
1686399019.4239595 Coordinates x=1203 px, y=576 px
1686399019.4396899 Coordinates x=1203 px, y=576 px
1686399019.4550965 Coordinates x=1246 px, y=570 px
1686399019.470688 Coordinates x=1246 px, y=570 px
1686399019.486366 Coordinates x=1301 px, y=568 px
1686399019.5023844 Coordinates x=1301 px, y=568 px
1686399019.518373 Coordinates x=1352 px, y=564 px
1686399019.5335736 Coordinates x=1352 px, y=564 px
1686399019.5487385 Coordinates x=1403 px, y=558 px
1686399019.56469 Coordinates x=1403 px, y=558 px
1686399019.5796955 Coordinates x=1403 px, y=558 px
1686399019.5952945 Coordinates x=1456 px, y=546 px
1686399019.610364 Coordinates x=1456 px, y=546 px
1686399019.6258867 Coordinates x=1476 px, y=533 px
1686399019.6413558 Coordinates x=1476 px, y=533 px
1686399019.6567798 Coordinates x=1509 px, y=525 px
1686399019.6728065 Coordinates x=1509 px, y=525 px
1686399019.688112 Coordinates x=1521 px, y=521 px
1686399019.702984 Coordinates x=1521 px, y=521 px
1686399019.719098 Coordinates x=1519 px, y=521 px
1686399019.7346876 Coordinates x=1519 px, y=521 px
1686399019.7503855 Coordinates x=1490 px, y=529 px
1686399019.7663865 Coordinates x=1490 px, y=529 px
1686399019.7823906 Coordinates x=1446 px, y=542 px
1686399019.7980113 Coordinates x=1446 px, y=542 px
1686399019.8134592 Coordinates x=1446 px, y=542 px
1686399019.8294861 Coordinates x=1413 px, y=546 px
1686399019.8449829 Coordinates x=1413 px, y=546 px
1686399019.8605976 Coordinates x=1378 px, y=548 px
1686399019.8767533 Coordinates x=1378 px, y=548 px
1686399019.8918872 Coordinates x=1368 px, y=547 px
1686399019.9075425 Coordinates x=1368 px, y=547 px
