1686389492.564206 Coordinates x=921 px, y=302 px
1686389492.5872054 Coordinates x=921 px, y=302 px
1686389492.6032717 Coordinates x=921 px, y=302 px
1686389492.6189778 Coordinates x=943 px, y=243 px
1686389492.6349893 Coordinates x=943 px, y=243 px
1686389492.6509807 Coordinates x=970 px, y=176 px
1686389492.6659834 Coordinates x=992 px, y=136 px
1686389492.6820292 Coordinates x=992 px, y=136 px
1686389492.6979914 Coordinates x=1028 px, y=117 px
1686389492.714094 Coordinates x=1028 px, y=117 px
1686389492.7300935 Coordinates x=1059 px, y=106 px
1686389492.7460923 Coordinates x=1059 px, y=106 px
1686389492.7620933 Coordinates x=1086 px, y=99 px
1686389492.7773216 Coordinates x=1086 px, y=99 px
1686389492.7930765 Coordinates x=1108 px, y=93 px
1686389492.8087995 Coordinates x=1108 px, y=93 px
1686389492.8244188 Coordinates x=1108 px, y=93 px
1686389492.8404818 Coordinates x=1125 px, y=89 px
1686389492.8565211 Coordinates x=1125 px, y=89 px
1686389492.8719335 Coordinates x=1139 px, y=86 px
1686389492.8872507 Coordinates x=1139 px, y=86 px
1686389492.9023516 Coordinates x=1142 px, y=84 px
1686389492.917586 Coordinates x=1142 px, y=84 px
1686389492.93319 Coordinates x=1132 px, y=76 px
1686389492.9486563 Coordinates x=1132 px, y=76 px
1686389492.9641552 Coordinates x=1105 px, y=65 px
1686389492.9797611 Coordinates x=1105 px, y=65 px
1686389492.9951053 Coordinates x=1059 px, y=54 px
1686389493.011585 Coordinates x=1059 px, y=54 px
1686389493.0268886 Coordinates x=1023 px, y=44 px
1686389493.0425951 Coordinates x=1023 px, y=44 px
1686389493.0581448 Coordinates x=1004 px, y=36 px
1686389493.074057 Coordinates x=1004 px, y=36 px
1686389493.0900784 Coordinates x=997 px, y=31 px
1686389493.10555 Coordinates x=997 px, y=31 px
1686389493.121269 Coordinates x=997 px, y=31 px
1686389493.1372743 Coordinates x=991 px, y=26 px
1686389493.1524682 Coordinates x=991 px, y=26 px
1686389493.1676571 Coordinates x=980 px, y=22 px
1686389493.1837559 Coordinates x=980 px, y=22 px
1686389493.199559 Coordinates x=973 px, y=19 px
1686389493.2149837 Coordinates x=973 px, y=19 px
1686389493.230802 Coordinates x=967 px, y=16 px
1686389493.245719 Coordinates x=967 px, y=16 px
1686389493.2613819 Coordinates x=964 px, y=15 px
1686389493.2775922 Coordinates x=964 px, y=15 px
1686389493.292592 Coordinates x=965 px, y=14 px
1686389493.308285 Coordinates x=965 px, y=14 px
1686389493.3241518 Coordinates x=1002 px, y=10 px
1686389493.34005 Coordinates x=1002 px, y=10 px
1686389493.355774 Coordinates x=1049 px, y=6 px
1686389493.3711433 Coordinates x=1049 px, y=6 px
1686389493.3861644 Coordinates x=1049 px, y=6 px
1686389493.4022126 Coordinates x=1073 px, y=5 px
1686389493.4178815 Coordinates x=1073 px, y=5 px
1686389493.4330163 Coordinates x=1089 px, y=4 px
1686389493.4476428 Coordinates x=1089 px, y=4 px
1686389493.463605 Coordinates x=1089 px, y=4 px
1686389493.4796016 Coordinates x=1100 px, y=3 px
1686389493.4955099 Coordinates x=1105 px, y=3 px
1686389493.5112336 Coordinates x=1105 px, y=3 px
1686389493.5265815 Coordinates x=1111 px, y=2 px
1686389493.5425878 Coordinates x=1111 px, y=2 px
1686389493.5577643 Coordinates x=1116 px, y=2 px
1686389493.5734437 Coordinates x=1116 px, y=2 px
1686389493.589045 Coordinates x=1112 px, y=2 px
1686389493.604794 Coordinates x=1112 px, y=2 px
1686389493.6197503 Coordinates x=1112 px, y=2 px
1686389493.6358144 Coordinates x=1083 px, y=1 px
1686389493.6510696 Coordinates x=1083 px, y=1 px
1686389493.6666663 Coordinates x=1028 px, y=0 px
1686389493.6822224 Coordinates x=1028 px, y=0 px
1686389493.6981525 Coordinates x=989 px, y=0 px
1686389493.7137752 Coordinates x=989 px, y=0 px
1686389493.7291417 Coordinates x=989 px, y=0 px
1686389493.7445886 Coordinates x=989 px, y=0 px
1686389493.7608435 Coordinates x=989 px, y=0 px
1686389493.7760713 Coordinates x=1028 px, y=0 px
1686389493.791838 Coordinates x=1100 px, y=0 px
1686389493.8077593 Coordinates x=1100 px, y=0 px
1686389493.8233094 Coordinates x=1100 px, y=0 px
1686389493.8387477 Coordinates x=1164 px, y=0 px
1686389493.8534942 Coordinates x=1210 px, y=0 px
1686389493.8688743 Coordinates x=1210 px, y=0 px
1686389493.8846357 Coordinates x=1210 px, y=0 px
1686389493.9006515 Coordinates x=1234 px, y=0 px
1686389493.916129 Coordinates x=1234 px, y=0 px
1686389493.9315155 Coordinates x=1257 px, y=0 px
1686389493.9474175 Coordinates x=1257 px, y=0 px
1686389493.96297 Coordinates x=1257 px, y=0 px
1686389493.978141 Coordinates x=1302 px, y=0 px
1686389493.9933152 Coordinates x=1302 px, y=0 px
1686389494.0087423 Coordinates x=1346 px, y=0 px
1686389494.0239863 Coordinates x=1381 px, y=0 px
1686389494.039412 Coordinates x=1381 px, y=0 px
1686389494.0553825 Coordinates x=1381 px, y=0 px
1686389494.0713744 Coordinates x=1403 px, y=0 px
1686389494.0868788 Coordinates x=1423 px, y=0 px
1686389494.1028614 Coordinates x=1423 px, y=0 px
1686389494.1182945 Coordinates x=1423 px, y=0 px
1686389494.1340346 Coordinates x=1444 px, y=0 px
1686389494.1501691 Coordinates x=1444 px, y=0 px
1686389494.1657882 Coordinates x=1453 px, y=0 px
1686389494.1818483 Coordinates x=1453 px, y=0 px
1686389494.1971474 Coordinates x=1464 px, y=0 px
1686389494.2131577 Coordinates x=1464 px, y=0 px
1686389494.2282174 Coordinates x=1492 px, y=0 px
1686389494.2433488 Coordinates x=1492 px, y=0 px
1686389494.2586625 Coordinates x=1527 px, y=0 px
1686389494.2745318 Coordinates x=1527 px, y=0 px
1686389494.290245 Coordinates x=1559 px, y=0 px
1686389494.3053305 Coordinates x=1559 px, y=0 px
1686389494.320594 Coordinates x=1559 px, y=0 px
1686389494.3368583 Coordinates x=1584 px, y=0 px
1686389494.3524473 Coordinates x=1584 px, y=0 px
1686389494.368417 Coordinates x=1591 px, y=0 px
1686389494.3840175 Coordinates x=1591 px, y=0 px
1686389494.399863 Coordinates x=1599 px, y=0 px
1686389494.4158072 Coordinates x=1599 px, y=0 px
1686389494.4316058 Coordinates x=1611 px, y=0 px
1686389494.4471354 Coordinates x=1611 px, y=0 px
1686389494.462758 Coordinates x=1611 px, y=0 px
1686389494.4778426 Coordinates x=1612 px, y=0 px
1686389494.4938176 Coordinates x=1612 px, y=0 px
1686389494.5093145 Coordinates x=1611 px, y=0 px
1686389494.5245132 Coordinates x=1611 px, y=0 px
1686389494.5400572 Coordinates x=1607 px, y=4 px
1686389494.5554283 Coordinates x=1594 px, y=10 px
1686389494.5704343 Coordinates x=1594 px, y=10 px
1686389494.585993 Coordinates x=1594 px, y=10 px
1686389494.6011357 Coordinates x=1563 px, y=27 px
1686389494.6166615 Coordinates x=1563 px, y=27 px
1686389494.6326942 Coordinates x=1523 px, y=59 px
1686389494.6486495 Coordinates x=1523 px, y=59 px
1686389494.6647213 Coordinates x=1432 px, y=127 px
1686389494.680039 Coordinates x=1432 px, y=127 px
1686389494.6959763 Coordinates x=1394 px, y=163 px
1686389494.7111015 Coordinates x=1394 px, y=163 px
1686389494.7267976 Coordinates x=1357 px, y=192 px
1686389494.7428544 Coordinates x=1357 px, y=192 px
1686389494.7579813 Coordinates x=1325 px, y=215 px
1686389494.7732193 Coordinates x=1325 px, y=215 px
1686389494.7892885 Coordinates x=1315 px, y=224 px
1686389494.8050864 Coordinates x=1315 px, y=224 px
1686389494.8213935 Coordinates x=1315 px, y=224 px
1686389494.836624 Coordinates x=1310 px, y=223 px
1686389494.851802 Coordinates x=1310 px, y=223 px
1686389494.8672078 Coordinates x=1300 px, y=220 px
1686389494.882709 Coordinates x=1300 px, y=220 px
1686389494.8991714 Coordinates x=1294 px, y=211 px
1686389494.9152732 Coordinates x=1294 px, y=211 px
1686389494.9311533 Coordinates x=1285 px, y=190 px
1686389494.9465175 Coordinates x=1285 px, y=190 px
1686389494.9618642 Coordinates x=1285 px, y=190 px
1686389494.9777968 Coordinates x=1279 px, y=151 px
1686389494.9935677 Coordinates x=1278 px, y=119 px
1686389495.009021 Coordinates x=1278 px, y=119 px
1686389495.0248647 Coordinates x=1278 px, y=119 px
1686389495.0408385 Coordinates x=1328 px, y=69 px
1686389495.056134 Coordinates x=1433 px, y=33 px
1686389495.0719786 Coordinates x=1433 px, y=33 px
1686389495.08745 Coordinates x=1480 px, y=21 px
1686389495.1033561 Coordinates x=1480 px, y=21 px
1686389495.1192005 Coordinates x=1480 px, y=21 px
1686389495.1353247 Coordinates x=1530 px, y=14 px
1686389495.1507154 Coordinates x=1530 px, y=14 px
1686389495.1658342 Coordinates x=1530 px, y=14 px
1686389495.1818385 Coordinates x=1565 px, y=9 px
1686389495.1971169 Coordinates x=1565 px, y=9 px
1686389495.2122142 Coordinates x=1593 px, y=7 px
1686389495.228144 Coordinates x=1604 px, y=6 px
1686389495.2433083 Coordinates x=1604 px, y=6 px
1686389495.2588215 Coordinates x=1604 px, y=6 px
1686389495.274133 Coordinates x=1607 px, y=5 px
1686389495.289985 Coordinates x=1607 px, y=5 px
1686389495.305639 Coordinates x=1607 px, y=5 px
1686389495.3217328 Coordinates x=1607 px, y=5 px
1686389495.337655 Coordinates x=1608 px, y=5 px
1686389495.3529828 Coordinates x=1608 px, y=5 px
1686389495.368806 Coordinates x=1608 px, y=5 px
1686389495.3848054 Coordinates x=1608 px, y=5 px
1686389495.4009573 Coordinates x=1600 px, y=4 px
1686389495.4163759 Coordinates x=1600 px, y=4 px
1686389495.4321213 Coordinates x=1600 px, y=4 px
1686389495.447465 Coordinates x=1643 px, y=2 px
1686389495.4629953 Coordinates x=1754 px, y=1 px
1686389495.4781673 Coordinates x=1754 px, y=1 px
1686389495.4945858 Coordinates x=1835 px, y=0 px
1686389495.5104225 Coordinates x=1835 px, y=0 px
1686389495.5254416 Coordinates x=1883 px, y=0 px
1686389495.5416079 Coordinates x=1883 px, y=0 px
1686389495.5569437 Coordinates x=1912 px, y=0 px
1686389495.5726213 Coordinates x=1912 px, y=0 px
1686389495.5879986 Coordinates x=1912 px, y=0 px
1686389495.6031325 Coordinates x=1915 px, y=0 px
1686389495.6192367 Coordinates x=1915 px, y=0 px
1686389495.6352603 Coordinates x=1914 px, y=0 px
1686389495.6513143 Coordinates x=1914 px, y=0 px
1686389495.6670034 Coordinates x=1910 px, y=0 px
1686389495.6824205 Coordinates x=1910 px, y=0 px
1686389495.698246 Coordinates x=1906 px, y=0 px
1686389495.7135 Coordinates x=1906 px, y=0 px
1686389495.7291708 Coordinates x=1900 px, y=0 px
1686389495.7442493 Coordinates x=1900 px, y=0 px
1686389495.759582 Coordinates x=1900 px, y=0 px
1686389495.7750175 Coordinates x=1896 px, y=0 px
1686389495.7897887 Coordinates x=1896 px, y=0 px
1686389495.8051298 Coordinates x=1893 px, y=0 px
1686389495.820696 Coordinates x=1893 px, y=0 px
1686389495.8364458 Coordinates x=1893 px, y=0 px
1686389495.8522165 Coordinates x=1893 px, y=0 px
1686389495.8681197 Coordinates x=1902 px, y=0 px
1686389495.8835847 Coordinates x=1902 px, y=0 px
1686389495.8993833 Coordinates x=1902 px, y=0 px
1686389495.9153278 Coordinates x=1917 px, y=0 px
1686389495.9315166 Coordinates x=1943 px, y=0 px
1686389495.9472568 Coordinates x=1943 px, y=0 px
1686389495.962565 Coordinates x=1958 px, y=0 px
1686389495.9778075 Coordinates x=1958 px, y=0 px
1686389495.9933622 Coordinates x=1965 px, y=0 px
1686389496.0084407 Coordinates x=1965 px, y=0 px
1686389496.023592 Coordinates x=1974 px, y=0 px
1686389496.0395374 Coordinates x=1974 px, y=0 px
1686389496.0554633 Coordinates x=1974 px, y=0 px
1686389496.071016 Coordinates x=1988 px, y=0 px
1686389496.0864828 Coordinates x=2025 px, y=0 px
1686389496.1025393 Coordinates x=2025 px, y=0 px
1686389496.1182098 Coordinates x=2025 px, y=0 px
1686389496.1341562 Coordinates x=2065 px, y=0 px
1686389496.1501913 Coordinates x=2065 px, y=0 px
1686389496.1661947 Coordinates x=2090 px, y=0 px
1686389496.182206 Coordinates x=2090 px, y=0 px
1686389496.1981926 Coordinates x=2103 px, y=0 px
1686389496.214292 Coordinates x=2103 px, y=0 px
1686389496.229915 Coordinates x=2114 px, y=0 px
1686389496.245908 Coordinates x=2114 px, y=0 px
1686389496.2608721 Coordinates x=2130 px, y=0 px
