1687608501.016382 Coordinates x=725 px, y=490 px
1687608501.038265 Coordinates x=725 px, y=490 px
1687608501.06186 Coordinates x=727 px, y=488 px
1687608501.0778644 Coordinates x=727 px, y=488 px
1687608501.0935647 Coordinates x=730 px, y=488 px
1687608501.108975 Coordinates x=730 px, y=488 px
1687608501.1241689 Coordinates x=736 px, y=481 px
1687608501.1398537 Coordinates x=736 px, y=481 px
1687608501.1553388 Coordinates x=736 px, y=481 px
1687608501.1704636 Coordinates x=737 px, y=480 px
1687608501.192429 Coordinates x=738 px, y=478 px
1687608501.2082343 Coordinates x=738 px, y=478 px
1687608501.223728 Coordinates x=737 px, y=478 px
1687608501.2394807 Coordinates x=737 px, y=478 px
1687608501.2553356 Coordinates x=737 px, y=478 px
1687608501.2709527 Coordinates x=733 px, y=473 px
1687608501.2865715 Coordinates x=733 px, y=473 px
1687608501.3022113 Coordinates x=732 px, y=469 px
1687608501.3178265 Coordinates x=732 px, y=469 px
1687608501.3333645 Coordinates x=730 px, y=468 px
1687608501.3491192 Coordinates x=730 px, y=466 px
1687608501.364863 Coordinates x=730 px, y=466 px
1687608501.3804884 Coordinates x=730 px, y=466 px
1687608501.3957605 Coordinates x=716 px, y=453 px
1687608501.411253 Coordinates x=716 px, y=453 px
1687608501.4271429 Coordinates x=699 px, y=444 px
1687608501.442892 Coordinates x=699 px, y=444 px
1687608501.458241 Coordinates x=616 px, y=426 px
1687608501.4750254 Coordinates x=616 px, y=426 px
1687608501.4902217 Coordinates x=616 px, y=426 px
1687608501.5062072 Coordinates x=616 px, y=426 px
1687608501.5222113 Coordinates x=616 px, y=426 px
1687608501.5374556 Coordinates x=616 px, y=426 px
1687608501.553368 Coordinates x=616 px, y=426 px
1687608501.5691664 Coordinates x=616 px, y=426 px
1687608501.585258 Coordinates x=616 px, y=426 px
1687608501.6007657 Coordinates x=616 px, y=426 px
1687608501.6163652 Coordinates x=616 px, y=426 px
1687608501.631856 Coordinates x=436 px, y=385 px
1687608501.6475868 Coordinates x=381 px, y=367 px
1687608501.6632283 Coordinates x=336 px, y=355 px
1687608501.678987 Coordinates x=319 px, y=351 px
1687608501.6945696 Coordinates x=290 px, y=350 px
1687608501.710158 Coordinates x=260 px, y=350 px
1687608501.7259336 Coordinates x=242 px, y=349 px
1687608501.7410762 Coordinates x=218 px, y=354 px
1687608501.7565556 Coordinates x=202 px, y=358 px
1687608501.7723548 Coordinates x=202 px, y=358 px
1687608501.787503 Coordinates x=202 px, y=358 px
1687608501.8029382 Coordinates x=188 px, y=361 px
1687608501.8178732 Coordinates x=167 px, y=368 px
1687608501.833764 Coordinates x=167 px, y=368 px
1687608501.8490074 Coordinates x=165 px, y=369 px
1687608501.8643944 Coordinates x=165 px, y=369 px
1687608501.8799534 Coordinates x=165 px, y=369 px
1687608501.8961647 Coordinates x=164 px, y=368 px
1687608501.9112568 Coordinates x=164 px, y=368 px
1687608501.9270985 Coordinates x=164 px, y=365 px
1687608501.942225 Coordinates x=164 px, y=365 px
1687608501.9582002 Coordinates x=165 px, y=365 px
1687608501.973549 Coordinates x=165 px, y=365 px
1687608501.9888966 Coordinates x=174 px, y=367 px
1687608502.004548 Coordinates x=174 px, y=367 px
1687608502.0201752 Coordinates x=191 px, y=370 px
1687608502.035823 Coordinates x=191 px, y=370 px
1687608502.0509489 Coordinates x=191 px, y=370 px
1687608502.066911 Coordinates x=222 px, y=372 px
1687608502.0828955 Coordinates x=222 px, y=372 px
1687608502.098624 Coordinates x=233 px, y=374 px
1687608502.1145587 Coordinates x=233 px, y=374 px
1687608502.129965 Coordinates x=274 px, y=382 px
1687608502.1460392 Coordinates x=274 px, y=382 px
1687608502.1617038 Coordinates x=317 px, y=375 px
1687608502.1777709 Coordinates x=317 px, y=375 px
1687608502.193788 Coordinates x=338 px, y=369 px
1687608502.2096887 Coordinates x=338 px, y=369 px
1687608502.2252576 Coordinates x=362 px, y=366 px
1687608502.2424014 Coordinates x=362 px, y=366 px
1687608502.2581048 Coordinates x=387 px, y=363 px
1687608502.2734656 Coordinates x=387 px, y=363 px
1687608502.2893665 Coordinates x=435 px, y=358 px
1687608502.304979 Coordinates x=435 px, y=358 px
1687608502.3203857 Coordinates x=492 px, y=349 px
1687608502.342531 Coordinates x=492 px, y=349 px
1687608502.358382 Coordinates x=526 px, y=349 px
1687608502.3739936 Coordinates x=526 px, y=349 px
1687608502.389622 Coordinates x=548 px, y=350 px
1687608502.405189 Coordinates x=548 px, y=350 px
1687608502.4208627 Coordinates x=564 px, y=353 px
1687608502.437103 Coordinates x=564 px, y=353 px
1687608502.4529197 Coordinates x=571 px, y=356 px
1687608502.4685533 Coordinates x=571 px, y=356 px
1687608502.484175 Coordinates x=571 px, y=356 px
1687608502.499792 Coordinates x=583 px, y=359 px
1687608502.5154414 Coordinates x=598 px, y=361 px
1687608502.5310764 Coordinates x=598 px, y=361 px
1687608502.5469804 Coordinates x=598 px, y=361 px
1687608502.562715 Coordinates x=625 px, y=367 px
1687608502.5783455 Coordinates x=625 px, y=367 px
1687608502.5939744 Coordinates x=647 px, y=371 px
1687608502.609747 Coordinates x=647 px, y=371 px
1687608502.6255622 Coordinates x=681 px, y=384 px
1687608502.641405 Coordinates x=681 px, y=384 px
1687608502.657239 Coordinates x=694 px, y=387 px
1687608502.6728666 Coordinates x=694 px, y=387 px
1687608502.6884825 Coordinates x=697 px, y=387 px
1687608502.7040777 Coordinates x=697 px, y=387 px
1687608502.7197483 Coordinates x=714 px, y=388 px
1687608502.7353792 Coordinates x=714 px, y=388 px
1687608502.7516136 Coordinates x=714 px, y=388 px
1687608502.7673414 Coordinates x=761 px, y=385 px
1687608502.7829838 Coordinates x=824 px, y=374 px
1687608502.8056996 Coordinates x=824 px, y=374 px
1687608502.82136 Coordinates x=861 px, y=371 px
1687608502.8373997 Coordinates x=861 px, y=371 px
1687608502.853156 Coordinates x=861 px, y=371 px
1687608502.8688064 Coordinates x=891 px, y=367 px
1687608502.884469 Coordinates x=919 px, y=365 px
1687608502.9000823 Coordinates x=919 px, y=365 px
1687608502.9156435 Coordinates x=919 px, y=365 px
1687608502.9312677 Coordinates x=929 px, y=365 px
1687608502.9471655 Coordinates x=929 px, y=365 px
1687608502.963009 Coordinates x=943 px, y=365 px
1687608502.9784393 Coordinates x=943 px, y=365 px
1687608502.994069 Coordinates x=955 px, y=362 px
1687608503.0099034 Coordinates x=955 px, y=362 px
1687608503.0254145 Coordinates x=974 px, y=355 px
1687608503.041728 Coordinates x=974 px, y=355 px
1687608503.0575716 Coordinates x=1029 px, y=343 px
1687608503.0731573 Coordinates x=1029 px, y=343 px
1687608503.0888128 Coordinates x=1074 px, y=331 px
1687608503.1044288 Coordinates x=1074 px, y=331 px
1687608503.120039 Coordinates x=1088 px, y=327 px
1687608503.1356328 Coordinates x=1088 px, y=327 px
1687608503.1519673 Coordinates x=1100 px, y=323 px
1687608503.167617 Coordinates x=1100 px, y=323 px
1687608503.1834285 Coordinates x=1108 px, y=319 px
1687608503.1990702 Coordinates x=1108 px, y=319 px
1687608503.2147021 Coordinates x=1108 px, y=319 px
1687608503.230327 Coordinates x=1115 px, y=314 px
1687608503.2464018 Coordinates x=1115 px, y=314 px
1687608503.2620647 Coordinates x=1122 px, y=311 px
1687608503.2777479 Coordinates x=1122 px, y=311 px
1687608503.2933047 Coordinates x=1137 px, y=310 px
1687608503.3091211 Coordinates x=1137 px, y=310 px
1687608503.3247588 Coordinates x=1162 px, y=308 px
1687608503.340997 Coordinates x=1162 px, y=308 px
1687608503.3568425 Coordinates x=1213 px, y=298 px
1687608503.3723228 Coordinates x=1213 px, y=298 px
1687608503.3880486 Coordinates x=1246 px, y=290 px
1687608503.4035187 Coordinates x=1246 px, y=290 px
1687608503.419248 Coordinates x=1246 px, y=290 px
1687608503.4347703 Coordinates x=1280 px, y=290 px
1687608503.4505277 Coordinates x=1291 px, y=292 px
1687608503.466341 Coordinates x=1291 px, y=292 px
1687608503.4819603 Coordinates x=1291 px, y=292 px
1687608503.4975874 Coordinates x=1296 px, y=292 px
1687608503.5132477 Coordinates x=1296 px, y=292 px
1687608503.5288255 Coordinates x=1297 px, y=293 px
1687608503.5448625 Coordinates x=1297 px, y=293 px
1687608503.560512 Coordinates x=1303 px, y=296 px
1687608503.5762928 Coordinates x=1303 px, y=296 px
1687608503.5919592 Coordinates x=1328 px, y=301 px
1687608503.6075866 Coordinates x=1328 px, y=301 px
1687608503.623077 Coordinates x=1371 px, y=303 px
1687608503.6391482 Coordinates x=1371 px, y=303 px
1687608503.6548278 Coordinates x=1401 px, y=297 px
1687608503.6705933 Coordinates x=1401 px, y=297 px
1687608503.6862235 Coordinates x=1418 px, y=296 px
1687608503.7016773 Coordinates x=1418 px, y=296 px
