1687080994.195322 Coordinates x=989 px, y=402 px
1687080994.2165954 Coordinates x=992 px, y=395 px
1687080994.232612 Coordinates x=992 px, y=386 px
1687080994.2485962 Coordinates x=992 px, y=386 px
1687080994.2646842 Coordinates x=996 px, y=378 px
1687080994.2805133 Coordinates x=996 px, y=378 px
1687080994.2959847 Coordinates x=996 px, y=378 px
1687080994.3114574 Coordinates x=996 px, y=376 px
1687080994.3266761 Coordinates x=996 px, y=376 px
1687080994.3429613 Coordinates x=996 px, y=376 px
1687080994.359248 Coordinates x=996 px, y=374 px
1687080994.373553 Coordinates x=993 px, y=373 px
1687080994.3894885 Coordinates x=993 px, y=373 px
1687080994.4054585 Coordinates x=978 px, y=372 px
1687080994.4207401 Coordinates x=978 px, y=372 px
1687080994.4358766 Coordinates x=957 px, y=365 px
1687080994.4514956 Coordinates x=957 px, y=365 px
1687080994.4666135 Coordinates x=937 px, y=361 px
1687080994.482615 Coordinates x=937 px, y=361 px
1687080994.4982328 Coordinates x=937 px, y=361 px
1687080994.5132258 Coordinates x=901 px, y=350 px
1687080994.5284781 Coordinates x=877 px, y=339 px
1687080994.543737 Coordinates x=877 px, y=339 px
1687080994.5586479 Coordinates x=819 px, y=333 px
1687080994.57486 Coordinates x=819 px, y=333 px
1687080994.5899665 Coordinates x=819 px, y=333 px
1687080994.6057084 Coordinates x=788 px, y=330 px
1687080994.6214423 Coordinates x=788 px, y=330 px
1687080994.6370552 Coordinates x=763 px, y=333 px
1687080994.6526244 Coordinates x=763 px, y=333 px
1687080994.6680424 Coordinates x=729 px, y=332 px
1687080994.6832395 Coordinates x=729 px, y=332 px
1687080994.69858 Coordinates x=716 px, y=334 px
1687080994.7140183 Coordinates x=716 px, y=334 px
1687080994.7294662 Coordinates x=694 px, y=341 px
1687080994.7450783 Coordinates x=694 px, y=341 px
1687080994.760652 Coordinates x=694 px, y=341 px
1687080994.775606 Coordinates x=682 px, y=351 px
1687080994.7906828 Coordinates x=682 px, y=351 px
1687080994.8058088 Coordinates x=658 px, y=353 px
1687080994.820821 Coordinates x=658 px, y=353 px
1687080994.8364122 Coordinates x=628 px, y=354 px
1687080994.8527792 Coordinates x=628 px, y=354 px
1687080994.8678644 Coordinates x=592 px, y=355 px
1687080994.8839042 Coordinates x=592 px, y=355 px
1687080994.8997064 Coordinates x=577 px, y=355 px
1687080994.9147112 Coordinates x=577 px, y=355 px
1687080994.9301183 Coordinates x=573 px, y=352 px
1687080994.946213 Coordinates x=573 px, y=352 px
1687080994.9620008 Coordinates x=567 px, y=347 px
1687080994.9780085 Coordinates x=567 px, y=347 px
1687080994.9932444 Coordinates x=567 px, y=347 px
1687080995.0086925 Coordinates x=564 px, y=343 px
1687080995.023748 Coordinates x=564 px, y=343 px
1687080995.039641 Coordinates x=564 px, y=343 px
1687080995.0556426 Coordinates x=564 px, y=343 px
1687080995.0717409 Coordinates x=566 px, y=343 px
1687080995.0878406 Coordinates x=566 px, y=343 px
1687080995.1035376 Coordinates x=569 px, y=343 px
1687080995.119553 Coordinates x=569 px, y=343 px
1687080995.1353002 Coordinates x=581 px, y=341 px
1687080995.1513078 Coordinates x=581 px, y=341 px
1687080995.1673102 Coordinates x=603 px, y=343 px
1687080995.1824603 Coordinates x=603 px, y=343 px
1687080995.1976612 Coordinates x=629 px, y=340 px
1687080995.2136266 Coordinates x=629 px, y=340 px
1687080995.2295723 Coordinates x=647 px, y=353 px
1687080995.2455947 Coordinates x=647 px, y=353 px
1687080995.2613766 Coordinates x=647 px, y=353 px
1687080995.2763767 Coordinates x=661 px, y=367 px
1687080995.2923834 Coordinates x=661 px, y=367 px
