1687694090.252338 Coordinates x=311 px, y=780 px
1687694090.2709033 Coordinates x=312 px, y=777 px
1687694090.285763 Coordinates x=312 px, y=777 px
1687694090.3016214 Coordinates x=312 px, y=770 px
1687694090.327619 Coordinates x=312 px, y=770 px
1687694090.343247 Coordinates x=313 px, y=768 px
1687694090.3592408 Coordinates x=313 px, y=768 px
1687694090.3751228 Coordinates x=314 px, y=760 px
1687694090.3907611 Coordinates x=314 px, y=760 px
1687694090.4063697 Coordinates x=315 px, y=757 px
1687694090.4219923 Coordinates x=315 px, y=757 px
1687694090.4373882 Coordinates x=316 px, y=757 px
1687694090.4535162 Coordinates x=316 px, y=757 px
1687694090.469066 Coordinates x=316 px, y=757 px
1687694090.4931343 Coordinates x=316 px, y=757 px
1687694090.5087109 Coordinates x=316 px, y=756 px
1687694090.524376 Coordinates x=316 px, y=756 px
1687694090.539937 Coordinates x=315 px, y=754 px
1687694090.555855 Coordinates x=315 px, y=752 px
1687694090.571703 Coordinates x=315 px, y=752 px
1687694090.5872538 Coordinates x=315 px, y=752 px
1687694090.602797 Coordinates x=316 px, y=751 px
1687694090.6185758 Coordinates x=326 px, y=746 px
1687694090.634158 Coordinates x=326 px, y=746 px
1687694090.649826 Coordinates x=326 px, y=746 px
1687694090.6657054 Coordinates x=599 px, y=558 px
1687694090.6814492 Coordinates x=599 px, y=558 px
1687694090.6971438 Coordinates x=705 px, y=445 px
1687694090.7126255 Coordinates x=705 px, y=445 px
1687694090.7283447 Coordinates x=758 px, y=399 px
1687694090.7440605 Coordinates x=758 px, y=399 px
1687694090.7599862 Coordinates x=758 px, y=399 px
1687694090.775749 Coordinates x=797 px, y=362 px
1687694090.791458 Coordinates x=797 px, y=362 px
1687694090.807087 Coordinates x=821 px, y=337 px
1687694090.8227031 Coordinates x=821 px, y=337 px
1687694090.8383305 Coordinates x=830 px, y=322 px
1687694090.8538597 Coordinates x=830 px, y=322 px
1687694090.8701768 Coordinates x=848 px, y=310 px
1687694090.8859491 Coordinates x=848 px, y=310 px
